"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H0","ALB"," Total","Albania","MOZ","Mozambique","2010","Import","5",".477"
"H0","ALB"," Total","Albania","MRT","Mauritania","2010","Import","5","41.254"
"H0","ALB"," Total","Albania","MUS","Mauritius","2010","Import","5","2.727"
"H0","ALB"," Total","Albania","MWI","Malawi","2010","Import","5","1.379"
"H0","ALB"," Total","Albania","MYS","Malaysia","2010","Export","6",".395"
"H0","ALB"," Total","Albania","MYS","Malaysia","2010","Import","5","4124.754"
"H0","ALB"," Total","Albania","NAM","Namibia","2010","Import","5","18.483"
"H0","ALB"," Total","Albania","NGA","Nigeria","2010","Export","6","93.183"
"H0","ALB"," Total","Albania","NGA","Nigeria","2010","Import","5","1.301"
"H0","ALB"," Total","Albania","NIC","Nicaragua","2010","Export","6","1.071"
"H0","ALB"," Total","Albania","NIC","Nicaragua","2010","Import","5","27.732"
"H0","ALB"," Total","Albania","NLD","Netherlands","2010","Export","6","10641.701"
"H0","ALB"," Total","Albania","NLD","Netherlands","2010","Import","5","44741.897"
"H0","ALB"," Total","Albania","NOR","Norway","2010","Export","6","5.330"
"H0","ALB"," Total","Albania","NOR","Norway","2010","Import","5","2427.172"
"H0","ALB"," Total","Albania","NPL","Nepal","2010","Export","6","93.009"
"H0","ALB"," Total","Albania","NPL","Nepal","2010","Import","5",".163"
"H0","ALB"," Total","Albania","NZL","New Zealand","2010","Import","5","1188.483"
"H0","ALB"," Total","Albania","OAS","Other Asia, nes","2010","Export","6","38.097"
"H0","ALB"," Total","Albania","OAS","Other Asia, nes","2010","Import","5","7544.916"
"H0","ALB"," Total","Albania","OMN","Oman","2010","Export","6","12.491"
"H0","ALB"," Total","Albania","OMN","Oman","2010","Import","5",".336"
"H0","ALB"," Total","Albania","PAK","Pakistan","2010","Import","5","1257.481"
"H0","ALB"," Total","Albania","PAN","Panama","2010","Export","6","39.753"
"H0","ALB"," Total","Albania","PAN","Panama","2010","Import","5","1109.887"
"H0","ALB"," Total","Albania","PER","Peru","2010","Import","5","133.660"
"H0","ALB"," Total","Albania","PHL","Philippines","2010","Export","6",".067"
"H0","ALB"," Total","Albania","PHL","Philippines","2010","Import","5","327.856"
"H0","ALB"," Total","Albania","POL","Poland","2010","Export","6","239.611"
"H0","ALB"," Total","Albania","POL","Poland","2010","Import","5","65004.198"
"H0","ALB"," Total","Albania","PRK","Korea, Dem. Rep.","2010","Import","5","542.519"
"H0","ALB"," Total","Albania","PRT","Portugal","2010","Export","6","79.408"
"H0","ALB"," Total","Albania","PRT","Portugal","2010","Import","5","3088.200"
"H0","ALB"," Total","Albania","PRY","Paraguay","2010","Import","5","1817.414"
"H0","ALB"," Total","Albania","QAT","Qatar","2010","Import","5","722.609"
"H0","ALB"," Total","Albania","ROM","Romania","2010","Export","6","801.370"
"H0","ALB"," Total","Albania","ROM","Romania","2010","Import","5","57343.793"
"H0","ALB"," Total","Albania","RUS","Russian Federation","2010","Export","6","34.372"
"H0","ALB"," Total","Albania","RUS","Russian Federation","2010","Import","5","101647.050"
"H0","ALB"," Total","Albania","RWA","Rwanda","2010","Export","6","19.666"
"H0","ALB"," Total","Albania","SAU","Saudi Arabia","2010","Export","6","166.037"
"H0","ALB"," Total","Albania","SAU","Saudi Arabia","2010","Import","5","4781.123"
"H0","ALB"," Total","Albania","SEN","Senegal","2010","Export","6",".971"
"H0","ALB"," Total","Albania","SEN","Senegal","2010","Import","5","6.402"
"H0","ALB"," Total","Albania","SER","Serbia, FR(Serbia/Montenegro)","2010","Export","6","129293.485"
"H0","ALB"," Total","Albania","SER","Serbia, FR(Serbia/Montenegro)","2010","Import","5","215644.103"
"H0","ALB"," Total","Albania","SGP","Singapore","2010","Export","6",".129"
"H0","ALB"," Total","Albania","SGP","Singapore","2010","Import","5","2582.813"
"H0","ALB"," Total","Albania","SLE","Sierra Leone","2010","Export","6","35.451"
"H0","ALB"," Total","Albania","SLE","Sierra Leone","2010","Import","5","27.120"
"H0","ALB"," Total","Albania","SMR","San Marino","2010","Import","5","275.840"
"H0","ALB"," Total","Albania","STP","Sao Tome and Principe","2010","Import","5","16.803"
"H0","ALB"," Total","Albania","SVK","Slovak Republic","2010","Export","6","591.503"
"H0","ALB"," Total","Albania","SVK","Slovak Republic","2010","Import","5","9353.611"
"H0","ALB"," Total","Albania","SVN","Slovenia","2010","Export","6","14004.068"
"H0","ALB"," Total","Albania","SVN","Slovenia","2010","Import","5","49648.302"
"H0","ALB"," Total","Albania","SWE","Sweden","2010","Export","6","1238.245"
"H0","ALB"," Total","Albania","SWE","Sweden","2010","Import","5","15501.476"
"H0","ALB"," Total","Albania","SWZ","Swaziland","2010","Export","6","133.174"
"H0","ALB"," Total","Albania","SWZ","Swaziland","2010","Import","5","269.003"
"H0","ALB"," Total","Albania","SYR","Syrian Arab Republic","2010","Export","6","146.818"
"H0","ALB"," Total","Albania","SYR","Syrian Arab Republic","2010","Import","5","1822.483"
"H0","ALB"," Total","Albania","TCA","Turks and Caicos Isl.","2010","Import","5","31.939"
"H0","ALB"," Total","Albania","THA","Thailand","2010","Export","6","3.870"
"H0","ALB"," Total","Albania","THA","Thailand","2010","Import","5","16502.828"
"H0","ALB"," Total","Albania","TJK","Tajikistan","2010","Export","6",".133"
"H0","ALB"," Total","Albania","TKL","Tokelau","2010","Import","5",".526"
"H0","ALB"," Total","Albania","TKM","Turkmenistan","2010","Import","5","46578.896"
"H0","ALB"," Total","Albania","TUN","Tunisia","2010","Import","5","1417.627"
"H0","ALB"," Total","Albania","TUR","Turkey","2010","Export","6","92656.313"
"H0","ALB"," Total","Albania","TUR","Turkey","2010","Import","5","260254.970"
"H0","ALB"," Total","Albania","TZA","Tanzania","2010","Export","6","38.836"
"H0","ALB"," Total","Albania","TZA","Tanzania","2010","Import","5","2.989"
"H0","ALB"," Total","Albania","UGA","Uganda","2010","Export","6","2.666"
"H0","ALB"," Total","Albania","UGA","Uganda","2010","Import","5","167.823"
"H0","ALB"," Total","Albania","UKR","Ukraine","2010","Export","6","11.697"
"H0","ALB"," Total","Albania","UKR","Ukraine","2010","Import","5","42863.298"
"H0","ALB"," Total","Albania","UNS","Unspecified","2010","Export","6",".001"
"H0","ALB"," Total","Albania","URY","Uruguay","2010","Import","5","144.993"
"H0","ALB"," Total","Albania","USA","United States","2010","Export","6","22834.452"
"H0","ALB"," Total","Albania","USA","United States","2010","Import","5","72553.311"
"H0","ALB"," Total","Albania","VCT","St. Vincent and the Grenadines","2010","Import","5","8.228"
"H0","ALB"," Total","Albania","VEN","Venezuela","2010","Import","5","26.494"
"H0","ALB"," Total","Albania","VNM","Vietnam","2010","Import","5","3365.258"
"H0","ALB"," Total","Albania","WLD"," World","2010","Export","6","1549955.724"
"H0","ALB"," Total","Albania","WLD"," World","2010","Import","5","4602748.574"
"H0","ALB"," Total","Albania","ZAF","South Africa","2010","Export","6","1.333"
"H0","ALB"," Total","Albania","ZAF","South Africa","2010","Import","5","1472.796"
"H0","ALB"," Total","Albania","ZMB","Zambia","2010","Export","6","65.476"
"H0","ALB"," Total","Albania","ZWE","Zimbabwe","2010","Import","5",".963"
"H0","AND"," Total","Andorra","ABW","Aruba","2010","Export","6","8.017"
"H0","AND"," Total","Andorra","AGO","Angola","2010","Export","6","13.975"
"H0","AND"," Total","Andorra","ALB","Albania","2010","Import","5","1.383"
"H0","AND"," Total","Andorra","ARE","United Arab Emirates","2010","Export","6","12.703"
"H0","AND"," Total","Andorra","ARE","United Arab Emirates","2010","Import","5","66.758"
"H0","AND"," Total","Andorra","ARG","Argentina","2010","Export","6","372.366"
"H0","AND"," Total","Andorra","ARG","Argentina","2010","Import","5","196.089"
"H0","AND"," Total","Andorra","ARM","Armenia","2010","Export","6","35.357"
"H0","AND"," Total","Andorra","ARM","Armenia","2010","Import","5","12.368"
"H0","AND"," Total","Andorra","AUS","Australia","2010","Export","6","2.422"
"H0","AND"," Total","Andorra","AUS","Australia","2010","Import","5","158.082"
"H0","AND"," Total","Andorra","AUT","Austria","2010","Export","6","31.544"
"H0","AND"," Total","Andorra","AUT","Austria","2010","Import","5","6347.802"
"H0","AND"," Total","Andorra","AZE","Azerbaijan","2010","Export","6","229.768"
"H0","AND"," Total","Andorra","BEL","Belgium","2010","Export","6","337.521"
"H0","AND"," Total","Andorra","BEL","Belgium","2010","Import","5","5821.767"
"H0","AND"," Total","Andorra","BFA","Burkina Faso","2010","Export","6","4.325"
"H0","AND"," Total","Andorra","BGD","Bangladesh","2010","Import","5","1382.154"
"H0","AND"," Total","Andorra","BGR","Bulgaria","2010","Export","6","1.039"
"H0","AND"," Total","Andorra","BGR","Bulgaria","2010","Import","5","817.418"
"H0","AND"," Total","Andorra","BHR","Bahrain","2010","Export","6","27.792"
"H0","AND"," Total","Andorra","BHR","Bahrain","2010","Import","5","3.192"
"H0","AND"," Total","Andorra","BHS","Bahamas, The","2010","Import","5","93.360"
"H0","AND"," Total","Andorra","BIH","Bosnia and Herzegovina","2010","Import","5","54.764"
"H0","AND"," Total","Andorra","BMU","Bermuda","2010","Export","6","4.807"
"H0","AND"," Total","Andorra","BOL","Bolivia","2010","Import","5","1.084"
"H0","AND"," Total","Andorra","BRA","Brazil","2010","Export","6","1.517"
"H0","AND"," Total","Andorra","BRA","Brazil","2010","Import","5","996.132"
"H0","AND"," Total","Andorra","BRN","Brunei","2010","Import","5","1.051"
"H0","AND"," Total","Andorra","CAF","Central African Republic","2010","Import","5",".609"
"H0","AND"," Total","Andorra","CAN","Canada","2010","Export","6","1.935"
"H0","AND"," Total","Andorra","CAN","Canada","2010","Import","5","439.604"
"H0","AND"," Total","Andorra","CHE","Switzerland","2010","Export","6","4269.426"
"H0","AND"," Total","Andorra","CHE","Switzerland","2010","Import","5","15286.615"
"H0","AND"," Total","Andorra","CHL","Chile","2010","Export","6","220.321"
"H0","AND"," Total","Andorra","CHL","Chile","2010","Import","5","28.535"
"H0","AND"," Total","Andorra","CHN","China","2010","Export","6","33.580"
"H0","AND"," Total","Andorra","CHN","China","2010","Import","5","62879.490"
"H0","AND"," Total","Andorra","CIV","Cote d'Ivoire","2010","Export","6",".444"
"H0","AND"," Total","Andorra","CMR","Cameroon","2010","Export","6","11.737"
"H0","AND"," Total","Andorra","COL","Colombia","2010","Export","6",".768"
"H0","AND"," Total","Andorra","COL","Colombia","2010","Import","5","2.213"
"H0","AND"," Total","Andorra","CPV","Cape Verde","2010","Export","6","5.151"
"H0","AND"," Total","Andorra","CRI","Costa Rica","2010","Export","6","1.406"
"H0","AND"," Total","Andorra","CRI","Costa Rica","2010","Import","5","4.423"
"H0","AND"," Total","Andorra","CUB","Cuba","2010","Export","6",".369"
"H0","AND"," Total","Andorra","CUB","Cuba","2010","Import","5","2403.943"
"H0","AND"," Total","Andorra","CYP","Cyprus","2010","Export","6",".282"
"H0","AND"," Total","Andorra","CYP","Cyprus","2010","Import","5","11.518"
"H0","AND"," Total","Andorra","CZE","Czech Republic","2010","Export","6","19.884"
"H0","AND"," Total","Andorra","CZE","Czech Republic","2010","Import","5","1584.840"
"H0","AND"," Total","Andorra","DEU","Germany","2010","Export","6","584.350"
"H0","AND"," Total","Andorra","DEU","Germany","2010","Import","5","69415.819"
"H0","AND"," Total","Andorra","DJI","Djibouti","2010","Export","6",".075"
"H0","AND"," Total","Andorra","DNK","Denmark","2010","Export","6","10.789"
"H0","AND"," Total","Andorra","DNK","Denmark","2010","Import","5","1352.257"
"H0","AND"," Total","Andorra","DOM","Dominican Republic","2010","Import","5","1218.862"
"H0","AND"," Total","Andorra","ECU","Ecuador","2010","Export","6",".042"
"H0","AND"," Total","Andorra","ECU","Ecuador","2010","Import","5",".206"
"H0","AND"," Total","Andorra","EGY","Egypt, Arab Rep.","2010","Export","6","59.466"
"H0","AND"," Total","Andorra","EGY","Egypt, Arab Rep.","2010","Import","5","111.453"
"H0","AND"," Total","Andorra","ERI","Eritrea","2010","Export","6","2.809"
"H0","AND"," Total","Andorra","ESP","Spain","2010","Export","6","62238.564"
"H0","AND"," Total","Andorra","ESP","Spain","2010","Import","5","923183.690"
"H0","AND"," Total","Andorra","EST","Estonia","2010","Export","6",".246"
"H0","AND"," Total","Andorra","EST","Estonia","2010","Import","5","24.136"
"H0","AND"," Total","Andorra","ETH","Ethiopia(excludes Eritrea)","2010","Import","5","15.228"
"H0","AND"," Total","Andorra","FIN","Finland","2010","Export","6","7.719"
"H0","AND"," Total","Andorra","FIN","Finland","2010","Import","5","790.460"
"H0","AND"," Total","Andorra","FRA","France","2010","Export","6","15478.080"
"H0","AND"," Total","Andorra","FRA","France","2010","Import","5","271852.827"
"H0","AND"," Total","Andorra","GAB","Gabon","2010","Export","6",".378"
"H0","AND"," Total","Andorra","GBR","United Kingdom","2010","Export","6","289.776"
"H0","AND"," Total","Andorra","GBR","United Kingdom","2010","Import","5","21044.142"
"H0","AND"," Total","Andorra","GEO","Georgia","2010","Export","6","10.913"
"H0","AND"," Total","Andorra","GEO","Georgia","2010","Import","5",".997"
"H0","AND"," Total","Andorra","GIB","Gibraltar","2010","Export","6","7.733"
"H0","AND"," Total","Andorra","GIB","Gibraltar","2010","Import","5",".363"
"H0","AND"," Total","Andorra","GNQ","Equatorial Guinea","2010","Export","6","30.490"
"H0","AND"," Total","Andorra","GRC","Greece","2010","Export","6","10.287"
"H0","AND"," Total","Andorra","GRC","Greece","2010","Import","5","200.504"
"H0","AND"," Total","Andorra","GTM","Guatemala","2010","Export","6","100.653"
"H0","AND"," Total","Andorra","GTM","Guatemala","2010","Import","5","10.944"
"H0","AND"," Total","Andorra","GUY","Guyana","2010","Export","6","60.978"
"H0","AND"," Total","Andorra","GUY","Guyana","2010","Import","5","66.407"
"H0","AND"," Total","Andorra","HKG","Hong Kong, China","2010","Export","6","150.201"
"H0","AND"," Total","Andorra","HKG","Hong Kong, China","2010","Import","5","861.140"
"H0","AND"," Total","Andorra","HND","Honduras","2010","Export","6","23.549"
"H0","AND"," Total","Andorra","HND","Honduras","2010","Import","5","31.355"
"H0","AND"," Total","Andorra","HRV","Croatia","2010","Export","6","1.748"
"H0","AND"," Total","Andorra","HRV","Croatia","2010","Import","5","75.168"
"H0","AND"," Total","Andorra","HUN","Hungary","2010","Export","6","2.311"
"H0","AND"," Total","Andorra","HUN","Hungary","2010","Import","5","712.472"
"H0","AND"," Total","Andorra","IDN","Indonesia","2010","Import","5","2744.286"
"H0","AND"," Total","Andorra","IND","India","2010","Import","5","5110.018"
"H0","AND"," Total","Andorra","IRL","Ireland","2010","Export","6","8.384"
"H0","AND"," Total","Andorra","IRL","Ireland","2010","Import","5","1680.816"
"H0","AND"," Total","Andorra","IRN","Iran, Islamic Rep.","2010","Export","6",".149"
"H0","AND"," Total","Andorra","IRN","Iran, Islamic Rep.","2010","Import","5","5.784"
"H0","AND"," Total","Andorra","ISL","Iceland","2010","Export","6",".038"
"H0","AND"," Total","Andorra","ISL","Iceland","2010","Import","5","14.152"
"H0","AND"," Total","Andorra","ISR","Israel","2010","Export","6","2.746"
"H0","AND"," Total","Andorra","ISR","Israel","2010","Import","5","198.659"
"H0","AND"," Total","Andorra","ITA","Italy","2010","Export","6","608.286"
"H0","AND"," Total","Andorra","ITA","Italy","2010","Import","5","43353.592"
"H0","AND"," Total","Andorra","JAM","Jamaica","2010","Import","5","12.292"
"H0","AND"," Total","Andorra","JOR","Jordan","2010","Export","6","3.591"
"H0","AND"," Total","Andorra","JOR","Jordan","2010","Import","5","2.849"
"H0","AND"," Total","Andorra","JPN","Japan","2010","Export","6","52.166"
"H0","AND"," Total","Andorra","JPN","Japan","2010","Import","5","14151.811"
"H0","AND"," Total","Andorra","KAZ","Kazakhstan","2010","Import","5","141.077"
"H0","AND"," Total","Andorra","KEN","Kenya","2010","Export","6","75.055"
"H0","AND"," Total","Andorra","KEN","Kenya","2010","Import","5",".596"
"H0","AND"," Total","Andorra","KHM","Cambodia","2010","Import","5","214.495"
"H0","AND"," Total","Andorra","KOR","Korea, Rep.","2010","Export","6","30.668"
"H0","AND"," Total","Andorra","KOR","Korea, Rep.","2010","Import","5","5769.203"
"H0","AND"," Total","Andorra","KWT","Kuwait","2010","Export","6","1.044"
"H0","AND"," Total","Andorra","LAO","Lao PDR","2010","Import","5","3.221"
"H0","AND"," Total","Andorra","LBN","Lebanon","2010","Export","6","96.413"
"H0","AND"," Total","Andorra","LKA","Sri Lanka","2010","Import","5","279.265"
"H0","AND"," Total","Andorra","LTU","Lithuania","2010","Import","5","15.641"
"H0","AND"," Total","Andorra","LUX","Luxembourg","2010","Export","6","40.205"
"H0","AND"," Total","Andorra","LUX","Luxembourg","2010","Import","5","1690.909"
"H0","AND"," Total","Andorra","LVA","Latvia","2010","Export","6","1.968"
"H0","AND"," Total","Andorra","LVA","Latvia","2010","Import","5","9.018"
"H0","AND"," Total","Andorra","MAC","Macao","2010","Import","5","38.367"
"H0","AND"," Total","Andorra","MAR","Morocco","2010","Export","6","4.241"
"H0","AND"," Total","Andorra","MAR","Morocco","2010","Import","5","1398.974"
"H0","AND"," Total","Andorra","MDA","Moldova","2010","Import","5","113.041"
"H0","AND"," Total","Andorra","MDG","Madagascar","2010","Import","5","17.667"
"H0","AND"," Total","Andorra","MEX","Mexico","2010","Export","6","18.990"
"H0","AND"," Total","Andorra","MEX","Mexico","2010","Import","5","466.464"
"H0","AND"," Total","Andorra","MKD","Macedonia, FYR","2010","Import","5","15.128"
"H0","AND"," Total","Andorra","MLT","Malta","2010","Export","6","9.171"
