,year,country,contcod,mean,region,gdpppp,pop,expgdp,xpo,mpo,gdp,openness,dfigdp,er,inf,nint,rint,democr2,m2gdp,kopen,expk,impk,rgdpch,open_ppp,share1,share2,share3,share4,share5,share6,share7,share8,share9,share10
630,1975,Central African Re,CAF,,1.0,1425.0,2.057,,,,379.0,,1.4775725603103638,,,,,0.0,,0.2595604956150055,68515735078.0,115000000000.0,1891.218505859375,,,,,,,,,,,
631,1976,Central African Re,CAF,,1.0,1468.0,2.10442,,,,451.0,,0.8203991055488586,,,,,0.0,,0.22204618155956268,56521371082.0,106000000000.0,1912.7041015625,,,,,,,,,,,
632,1977,Central African Re,CAF,,1.0,1489.0,2.15399,,128.0,174.0,507.0,0.5956607460975647,-0.5522682070732117,,,,,0.0,,0.2525583803653717,53728163619.0,134000000000.0,1895.6968994140625,,,,,,,,,,,
633,1978,Central African Re,CAF,,1.0,1472.0,2.2054899999999997,,143.0,206.0,611.0,0.5711947679519653,0.9983633160591125,,,,,0.0,,0.24180226027965546,52413790575.0,139000000000.0,1974.4947509765625,,,,,,,,,,,
634,1979,Central African Re,CAF,,1.0,1402.0,2.25857,,157.0,246.0,701.0,0.5748929977416992,3.2524962425231934,,,,,0.0,,0.23211698234081268,53892511242.0,131000000000.0,1941.1759033203125,,,,,,,,,,,
635,1980,Central African Re,CAF,,1.0,1308.0,2.313,,201.0,327.0,797.0,0.6624842882156372,0.6649937629699707,,,,,0.0,,0.305088073015213,64736649770.0,166000000000.0,1796.89013671875,,,,,,,,,,,
636,1981,Central African Re,CAF,,1.0,1257.0,2.36883,,169.0,237.0,695.0,0.5841726660728455,0.8345323801040649,,,,,0.0,,0.28522467613220215,67201228670.0,142000000000.0,1703.4305419921875,,,,,,,,,,,
637,1982,Central African Re,CAF,,1.0,1322.0,2.42611,,166.0,256.0,748.0,0.5641711354255676,1.229946494102478,,,,,0.0,,0.2525583505630493,53728163619.0,134000000000.0,1682.3599853515625,,,,,,,,,,,
638,1983,Central African Re,CAF,,1.0,1186.0,2.48487,,159.0,241.0,659.0,0.6069802641868591,0.6828528046607971,,,,,0.0,,0.2828725576400757,55042673950.0,130000000000.0,1448.829833984375,,,,,,,,,,,
639,1984,Central African Re,CAF,,1.0,1268.0,2.54515,,149.0,226.0,638.0,0.5877742767333984,0.7993730306625366,,,,,0.0,,0.2704565227031708,55371251521.0,136000000000.0,1529.4444580078125,,,,,,,,,,,
640,1985,Central African Re,CAF,,1.0,1286.0,2.607,,178.0,276.0,865.0,0.5248554944992065,0.34682080149650574,,,,,0.0,,0.26917514204978943,57507252849.0,141000000000.0,1556.2685546875,,,,,,,,,,,
641,1986,Central African Re,CAF,,1.0,1300.0,2.6705,,185.0,343.0,1120.0,0.4714285731315613,0.7321428656578064,,,,,0.0,,0.26573455333709717,56193068084.0,146000000000.0,1566.697265625,,,,,,,,,,,
642,1987,Central African Re,CAF,,1.0,1207.0,2.7357,,197.0,352.0,1212.0,0.4529702961444855,0.9818481802940369,,,,,0.0,,0.2800978720188141,56615447632.0,149000000000.0,1476.3546142578125,,,,,,,,,,,
643,1988,Central African Re,CAF,,1.0,1198.0,2.8026500000000003,,196.0,330.0,1283.0,0.40997663140296936,-0.2961808145046234,,,,,0.0,,0.2844393849372864,55400230738.0,156000000000.0,1458.5784912109375,,,,,,,,,,,
644,1989,Central African Re,CAF,,1.0,1193.0,2.8714,,214.0,330.0,1269.0,0.4286839962005615,0.10244286805391312,,,,,0.0,,0.2807551622390747,56408549041.0,155000000000.0,1442.2872314453125,,,,,,,,,,,
645,1990,Central African Re,CAF,,1.0,1139.0,2.942,,220.0,410.0,1488.0,0.4233871102333069,0.04704301059246063,,,,,0.0,,0.2770952880382538,55795482476.0,149000000000.0,1382.09912109375,,,,,,,,,,,
646,1991,Central African Re,CAF,,1.0,1106.0,3.01228,,176.0,315.0,1404.0,0.34971511363983154,-0.349002867937088,,,,,0.0,,0.2893262207508087,55020806173.0,159000000000.0,1351.0157470703125,,,,,,,,,,,
647,1992,Central African Re,CAF,,1.0,1012.0,3.0821199999999997,,161.0,342.0,1434.0,0.3507670760154724,-0.7461645603179932,,,,,0.0,,0.31239303946495056,48283710772.0,171000000000.0,1253.104736328125,,,,,,,,,,,
648,1993,Central African Re,CAF,512.0,1.0,993.0,3.15143,,182.0,290.0,1299.0,0.36335644125938416,-0.7698229551315308,,,,,0.0,,0.3020123839378357,56629305723.0,149000000000.0,1188.4486083984375,,0.060546875,0.140625,0.208984375,0.287109375,0.390625,0.546875,0.771484375,1.12109375,1.689453125,4.78515625
649,1994,Central African Re,CAF,,1.0,1019.0,3.2200900000000003,,179.0,244.0,853.0,0.4958968460559845,0.42203983664512634,,,,,6.0,,0.4655759930610657,107000000000.0,159000000000.0,976.7550659179688,,,,,,,,,,,
650,1995,Central African Re,CAF,,1.0,1070.0,3.288,,200.0,300.0,1122.0,0.44563278555870056,0.26737967133522034,,,,,6.0,,0.40596064925193787,103000000000.0,162000000000.0,1093.5201416015625,,,,,,,,,,,
651,1996,Central African Re,CAF,,1.0,1006.0,3.3540900000000002,,162.0,217.0,1070.0,0.3542056083679199,0.4672897160053253,,,,,6.0,,0.3832411468029022,94800003072.0,115000000000.0,894.9472045898438,,,,,,,,,,,
652,1997,Central African Re,CAF,,1.0,1038.0,3.4181999999999997,,171.0,241.0,1003.0,0.41076770424842834,0.5483549237251282,,,,,6.0,,0.4882104992866516,132000000000.0,152000000000.0,903.9514770507812,,,,,,,,,,,
653,1998,Central African Re,CAF,,1.0,1068.0,3.4801599999999997,,156.0,255.0,1047.0,0.39255014061927795,0.47755491733551025,,,,,6.0,,0.4399198889732361,132000000000.0,155000000000.0,992.1011352539062,,,,,,,,,,,
654,1999,Central African Re,CAF,,1.0,1087.0,3.717,,103.0,148.0,1051.0,0.2388201653957367,1.23691725730896,,,,,6.0,,,,,,,,,,,,,,,,
655,2000,Central African Re,CAF,,1.0,1100.0,3.7709,,110.0,149.0,963.0,0.2689512073993683,0.5192108154296875,,,,,6.0,,,,,,,,,,,,,,,,
656,2001,,CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,2002,,CAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1975,Canada,CAN,,5.0,15861.0,23.209,,38093.0,41169.0,168543.0,0.4702776074409485,2.009101390838623,,,,,10.0,,0.3791014850139618,88456197904.0,88320951479.0,16636.447265625,0.3356562554836273,,,,,,,,,,
659,1976,Canada,CAN,,5.0,16510.0,23.518,,44713.0,46229.0,200368.0,0.4538748562335968,1.2230994701385498,,,,,10.0,,0.39131516218185425,97898204152.0,95307863775.0,17398.7265625,0.3461693227291107,,,,,,,,,,
660,1977,Canada,CAN,,5.0,16865.0,23.796,,47885.0,48396.0,205271.0,0.4690433740615845,1.6426091194152832,,,,,10.0,,0.3969076871871948,105429000000.0,96222648236.0,17662.02734375,0.35175713896751404,,,,,,,,,,
661,1978,Canada,CAN,,5.0,17372.0,24.036,,53411.0,52744.0,212156.0,0.5003629326820374,1.7629480361938477,,,,,10.0,,0.4125930368900299,116787000000.0,101627000000.0,18221.380859375,0.3656138479709625,,,,,,,,,,
662,1979,Canada,CAN,,5.0,17915.0,24.277,,63795.0,62611.0,236029.0,0.5355528593063354,2.248749256134033,,,,,10.0,,0.4151724576950073,120855000000.0,109928000000.0,19015.869140625,0.36650359630584717,,,,,,,,,,
663,1980,Canada,CAN,,5.0,17921.0,24.593,0.5,74977.0,70259.0,266003.0,0.5459938645362854,2.1854264736175537,,,,,10.0,,0.42372095584869385,122788000000.0,115510000000.0,18984.447265625,0.37419378757476807,,,,,,,,,,
664,1981,Canada,CAN,,5.0,18250.0,24.9,0.5099999904632568,80316.0,78431.0,296721.0,0.5350042581558228,0.22367814183235168,,,,,10.0,,0.43617480993270874,127214000000.0,127651000000.0,19547.1796875,0.3838949501514435,,,,,,,,,,
665,1982,Canada,CAN,,5.0,17482.0,25.202,0.5699999928474426,78295.0,66790.0,303728.0,0.47768068313598633,0.029631774872541428,,,,,10.0,,0.4154989719390869,124943000000.0,106976000000.0,18356.84375,0.36752673983573914,,,,,,,,,,
666,1983,Canada,CAN,,5.0,17811.0,25.456,0.5699999928474426,84126.0,73745.0,328805.0,0.48013564944267273,0.6081112027168274,,,,,10.0,,0.4348222613334656,132674000000.0,117805000000.0,18781.169921875,0.3840998709201813,,,,,,,,,,
667,1984,Canada,CAN,,5.0,18652.0,25.702,0.5600000023841858,98518.0,86819.0,342075.0,0.5418022274971008,1.3896660804748535,,,,,10.0,,0.4806950092315674,157314000000.0,137965000000.0,19875.55859375,0.4237716794013977,,,,,,,,,,
668,1985,Canada,CAN,,5.0,19479.0,25.942,0.5600000023841858,99740.0,91958.0,350245.28125,0.5473250150680542,0.38735708594322205,1.3660000562667847,4.0,8.399999618530273,4.230773448944092,10.0,0.4334339499473572,0.48747435212135315,164970000000.0,149557000000.0,20700.05859375,0.42940640449523926,,,,,,,,,,
669,1986,Canada,CAN,,5.0,19789.0,26.204,0.550000011920929,101903.0,98774.0,362829.8125,0.5530884861946106,0.7850788235664368,1.3899999856948853,4.199999809265137,8.25,3.8867592811584473,10.0,0.44153329730033875,0.5028585195541382,172188000000.0,160360000000.0,21003.177734375,0.44298335909843445,,,,,,,,,,
670,1987,Canada,CAN,,5.0,20328.0,26.55,0.5400000214576721,112270.0,107663.0,414684.25,0.5303625464439392,1.9568382501602173,1.3259999752044678,4.400000095367432,7.670000076293945,3.132188320159912,10.0,0.4401211738586426,0.500002920627594,177477000000.0,168913000000.0,21731.896484375,0.44013798236846924,,,,,,,,,,
671,1988,Canada,CAN,8995.0,5.0,21042.0,26.895,0.5199999809265137,132373.0,128868.0,489501.15625,0.5336882472038269,1.2402626276016235,1.2309999465942383,4.0,9.539999961853027,5.3269267082214355,10.0,0.4443257749080658,0.5279098153114319,193627000000.0,191852000000.0,22631.06640625,0.4643118679523468,0.2661478519439697,0.46870484948158264,0.5904391407966614,0.6924958229064941,0.7927737832069397,0.9096164703369141,1.0559200048446655,1.2559199333190918,1.5596442222595215,2.4081156253814697
672,1989,Canada,CAN,,5.0,21170.0,27.379,0.5299999713897705,141680.0,141994.0,545986.8125,0.5195620059967041,1.1038179397583008,1.184000015258789,5.0,12.09000015258789,6.752383708953857,10.0,0.4697667956352234,0.5311504602432251,195220000000.0,203067000000.0,22834.990234375,0.4670500159263611,,,,,,,,,,
673,1990,Canada,CAN,,5.0,20908.0,27.791,0.5600000023841858,149538.0,149118.0,572673.4375,0.5215118527412415,1.3237212896347046,1.1670000553131104,4.800000190734863,12.8100004196167,7.64312744140625,10.0,0.4898326098918915,0.5518754720687866,204532000000.0,207194000000.0,22349.748046875,0.48597854375839233,,,,,,,,,,
674,1991,Canada,CAN,,5.0,20269.0,28.171680000000002,0.5899999737739563,149282.0,153114.0,586980.9375,0.5151717662811279,0.48969221115112305,1.1460000276565552,5.599999904632568,8.619999885559082,2.8598427772521973,10.0,0.510227620601654,0.5799964070320129,208215000000.0,212334000000.0,21460.00390625,0.5099877119064331,,,,,,,,,,
675,1992,Canada,CAN,,5.0,20151.0,28.519599999999997,0.6100000143051147,155938.0,158640.0,568677.75,0.5531744360923767,0.8399835824966431,1.2089999914169312,1.5,6.670000076293945,5.093598365783691,10.0,0.5459387302398682,0.6107668876647949,223248000000.0,222312000000.0,21313.185546875,0.5374029278755188,,,,,,,,,,
676,1993,Canada,CAN,11674.0,5.0,20371.0,28.83341,0.6000000238418579,169285.0,169727.0,552965.9375,0.6130793690681458,0.8588051199913025,1.2899999618530273,1.7999999523162842,4.920000076293945,3.0648350715637207,10.0,0.5870667695999146,0.6500846743583679,247593000000.0,238743000000.0,21608.265625,0.5722768306732178,0.27625492215156555,0.470190167427063,0.5925989151000977,0.69898921251297,0.8013534545898438,0.9196504950523376,1.0537091493606567,1.252355694770813,1.5541373491287231,2.380760669708252
677,1994,Canada,CAN,,5.0,20945.0,29.111909999999998,0.6100000143051147,190948.0,184686.0,553375.0625,0.678805410861969,1.4861167669296265,1.3660000562667847,0.20000000298023224,5.590000152587891,5.379235744476318,10.0,0.5983381271362305,0.6815765500068665,279194000000.0,257987000000.0,22510.21875,0.6009742617607117,,,,,,,,,,
678,1995,Canada,CAN,,5.0,21130.0,29.354,0.5899999737739563,219501.0,200991.0,579232.125,0.7259473204612732,1.608871340751648,1.371999979019165,2.200000047683716,7.150000095367432,4.843449592590332,10.0,0.6044999361038208,0.7087032794952393,302814000000.0,272795000000.0,22946.810546875,0.626503586769104,,,,,,,,,,
679,1996,Canada,CAN,,5.0,21349.0,29.672,0.550000011920929,234686.0,210258.0,601588.6875,0.7396149635314941,1.601609230041504,1.3639999628067017,1.600000023841858,4.329999923706055,2.6870131492614746,10.0,0.614514172077179,0.7341864705085754,319965000000.0,286650000000.0,23090.857421875,0.6491004228591919,,,,,,,,,,
680,1997,Canada,CAN,,5.0,21888.0,30.011,0.5199999809265137,250658.0,238510.0,624143.75,0.7837425470352173,1.8461772203445435,1.3849999904632568,1.600000023841858,3.5899999141693115,1.9586563110351562,10.0,0.6334396600723267,0.7743161916732788,346610000000.0,327654000000.0,24080.037109375,0.6840344667434692,,,,,,,,,,
681,1998,Canada,CAN,13448.0,5.0,22324.0,30.301,0.5299999713897705,253126.0,242361.0,598248.875,0.8282288908958435,3.801511526107788,1.4839999675750732,1.0,5.03000020980835,3.9901018142700195,10.0,0.6307154297828674,0.7970704436302185,377131000000.0,343680000000.0,24792.6875,0.7034390568733215,0.26516953110694885,0.46274539828300476,0.5891582369804382,0.7021862268447876,0.8129833340644836,0.9286139011383057,1.0635782480239868,1.244720458984375,1.5429803133010864,2.388310432434082
682,1999,Canada,CAN,,5.0,23162.0,30.75,0.5199999809265137,280763.0,259237.0,634897.8125,0.8505305647850037,3.8569986820220947,1.4859999418258667,1.7000000476837158,4.909999847412109,3.1563401222229004,10.0,0.6277226209640503,0.8229780793190002,414877000000.0,368943000000.0,25897.376953125,0.7216075658798218,,,,,,,,,,
683,2000,Canada,CAN,,5.0,24002.0,31.015,0.5099999904632568,321693.0,286386.0,687882.3125,0.8839869499206543,9.59716510772705,1.4850000143051147,2.700000047683716,5.699999809265137,2.921128273010254,10.0,0.660388171672821,0.8468950390815735,446516000000.0,398971000000.0,26904.498046875,0.7428410649299622,,,,,,,,,,
684,2001,,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,2002,,CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,1975,Switzerland,CHE,,5.0,21415.0,6.405,,,,57409.46875,,,,,,,10.0,,0.40252476930618286,65471837636.0,45783578495.0,20403.140625,0.6887895464897156,,,,,,,,,,
687,1976,Switzerland,CHE,,5.0,21310.0,6.346,,,,60048.03515625,,,,,,,10.0,,0.4558464288711548,71563675557.0,51760340771.0,20115.220703125,0.781635582447052,,,,,,,,,,
688,1977,Switzerland,CHE,,5.0,21895.0,6.327,,25281.0,25233.0,64134.171875,0.787630021572113,,,,,,10.0,,0.4878654181957245,78517223337.0,56548995639.0,20617.736328125,0.8377019166946411,,,,,,,,,,
689,1978,Switzerland,CHE,,5.0,21949.0,6.337,,34273.0,34530.0,89691.421875,0.7671079039573669,,,,,,10.0,,0.5191461443901062,81435807661.0,62727354856.0,20611.62890625,0.8929760456085205,,,,,,,,,,
690,1979,Switzerland,CHE,,5.0,22447.0,6.351,,39784.0,42964.0,100819.0,0.8207579851150513,,,,,,10.0,,0.5257879495620728,83443579557.0,67026316806.0,21242.09765625,0.9023845791816711,,,,,,,,,,
691,1980,Switzerland,CHE,,5.0,23599.0,6.319,0.4099999964237213,48595.0,51843.0,107474.0,0.9345329999923706,,,,,,10.0,,0.5293022394180298,87674550813.0,71850895867.0,22322.09375,0.9150151014328003,,,,,,,,,,
692,1981,Switzerland,CHE,,5.0,23839.0,6.354,0.4000000059604645,46920.0,47184.0,98505.171875,0.955320417881012,,,,,,10.0,,0.528140127658844,91425162089.0,69513816345.0,22374.48828125,0.915888249874115,,,,,,,,,,
693,1982,Switzerland,CHE,,5.0,23360.0,6.391,0.4099999964237213,43052.0,44025.0,100296.0,0.8682001233100891,,,,,,10.0,,0.5202699303627014,87615486861.0,68191444772.0,21834.546875,0.903348445892334,,,,,,,,,,
694,1983,Switzerland,CHE,,5.0,23376.0,6.419,0.41999998688697815,42397.0,44613.0,100093.0,0.8692915439605713,0.6420029401779175,,,,,10.0,,0.5329044461250305,88321436927.0,71954654571.0,21879.419921875,0.9233090877532959,,,,,,,,,,
695,1984,Switzerland,CHE,,5.0,23998.0,6.442,0.41999998688697815,45048.0,43036.0,95359.25,0.9237069487571716,0.8149182796478271,,,,,10.0,,0.5559083819389343,94935693996.0,77950382413.0,22580.396484375,0.9615885615348816,,,,,,,,,,
696,1985,Switzerland,CHE,,5.0,24711.0,6.47,,46121.0,44229.0,96538.03125,0.9359005689620972,1.3127468824386597,2.4570000171661377,3.4000000953674316,4.360000133514404,0.9284377098083496,10.0,1.202518105506897,0.5703680515289307,102570000000.0,80808964824.0,23242.8515625,0.9865915775299072,,,,,,,,,,
697,1986,Switzerland,CHE,,5.0,24982.0,6.504,,60829.0,60842.0,138134.203125,0.8808173537254333,1.536476731300354,1.7990000247955322,0.699999988079071,3.509999990463257,2.7904629707336426,10.0,1.1860600709915161,0.5780774354934692,102145000000.0,87381185661.0,23588.701171875,0.9994617700576782,,,,,,,,,,
698,1987,Switzerland,CHE,,5.0,25008.0,6.545,,70822.0,69803.0,172462.6875,0.8153937458992004,1.3453924655914307,1.4910000562667847,1.399999976158142,3.0799999237060547,1.656806468963623,10.0,1.2673548460006714,0.5976266860961914,104488000000.0,92796506978.0,23580.625,1.0342121124267578,,,,,,,,,,
699,1988,Switzerland,CHE,11867.0,5.0,25691.0,6.569,,79278.0,77585.0,186377.375,0.8416418433189392,0.21740837395191193,1.4630000591278076,1.899999976158142,4.5,2.5515198707580566,10.0,1.2600207328796387,0.6138573288917542,111325000000.0,97612957940.0,24129.46484375,1.0664781332015991,0.2501053214073181,0.4481334686279297,0.5337490439414978,0.6249262690544128,0.7271425127983093,0.8403977155685425,0.996292233467102,1.2042639255523682,1.4970085620880127,2.8780651092529297
700,1989,Switzerland,CHE,,5.0,26492.0,6.647,,81621.0,79931.0,179297.328125,0.9010285139083862,1.1271779537200928,1.6360000371932983,2.799999952316284,8.079999923706055,5.1361918449401855,10.0,1.2448759078979492,0.624179482460022,118694000000.0,103344000000.0,25327.451171875,1.06706702709198,,,,,,,,,,
701,1990,Switzerland,CHE,,5.0,27218.0,6.712,0.2199999988079071,96927.0,96388.0,228414.640625,0.8463336825370789,2.621154308319092,1.3890000581741333,5.699999809265137,8.279999732971191,2.4408698081970215,10.0,1.1605331897735596,0.6137704253196716,121212000000.0,105985000000.0,26130.8203125,1.048043131828308,,,,,,,,,,
702,1991,Switzerland,CHE,,5.0,26650.0,6.8,0.4699999988079071,94040.0,89939.0,232679.828125,0.7906959652900696,1.378632664680481,1.434000015258789,5.900000095367432,7.630000114440918,1.633620262145996,10.0,1.129253625869751,0.6113291382789612,118724000000.0,104249000000.0,25392.158203125,1.0447810888290405,,,,,,,,,,
703,1992,Switzerland,CHE,,5.0,26326.0,6.875,0.5,100934.0,92070.0,243464.375,0.7927402257919312,0.5128881335258484,1.406000018119812,4.0,5.5,1.4423131942749023,10.0,1.129294991493225,0.6138219237327576,122268000000.0,99827614232.0,24879.72265625,1.0505175590515137,,,,,,,,,,
704,1993,Switzerland,CHE,14068.0,5.0,25962.0,6.938,0.5099999904632568,96900.0,85380.0,236731.171875,0.7699873447418213,0.3796289265155792,1.4780000448226929,3.299999952316284,3.5,0.19360780715942383,10.0,1.2031540870666504,0.6225124001502991,124074000000.0,99887420990.0,24512.7421875,1.065438985824585,0.21410292387008667,0.4903326630592346,0.5835939645767212,0.6767842173576355,0.7838356494903564,0.9115723371505737,1.0669604539871216,1.2534830570220947,1.5124396085739136,2.506895065307617
705,1994,Switzerland,CHE,,5.0,25891.0,6.994,0.5099999904632568,105244.0,92047.0,261362.046875,0.7548571228981018,1.5702356100082397,1.3680000305175781,0.8999999761581421,3.630000114440918,2.7056455612182617,10.0,1.2263129949569702,0.6457710862159729,126254000000.0,107799000000.0,24501.65234375,1.1050317287445068,,,,,,,,,,
706,1995,Switzerland,CHE,,5.0,25860.0,7.041,0.5199999809265137,123165.0,108917.0,307263.0,0.7553203701972961,1.1713743209838867,1.1829999685287476,1.7999999523162842,1.2799999713897705,-0.5108058452606201,10.0,1.2618155479431152,0.6613638401031494,128292000000.0,113334000000.0,24536.18359375,1.131576418876648,,,,,,,,,,
707,1996,Switzerland,CHE,,5.0,25730.0,7.074,0.5299999713897705,121793.0,109367.0,295979.0,0.7810013294219971,1.477435827255249,1.2359999418258667,0.800000011920929,1.340000033378601,0.5357146263122559,10.0,1.373698115348816,0.677615225315094,131467000000.0,116427000000.0,24460.4453125,1.159092664718628,,,,,,,,,,
708,1997,Switzerland,CHE,,5.0,26126.0,7.088,0.5299999713897705,120340.0,106402.0,255886.921875,0.8861023187637329,2.855362892150879,1.4509999752044678,0.5,1.0,0.49750804901123047,10.0,1.4431501626968384,0.7199965119361877,142822000000.0,125242000000.0,24834.03515625,1.2321088314056396,,,,,,,,,,
709,1998,Switzerland,CHE,,5.0,26600.0,7.106,0.5299999713897705,120513.0,107934.0,262751.125,0.8694425225257874,3.672220230102539,1.4500000476837158,0.10000000149011612,0.6899999976158142,0.5894064903259277,10.0,1.478126049041748,0.7503001689910889,149929000000.0,137324000000.0,25458.365234375,1.2846665382385254,,,,,,,,,,
710,1999,Switzerland,CHE,,5.0,26760.0,7.18,0.5299999713897705,119030.0,106728.0,258945.3125,0.8718366026878357,4.7661027908325195,1.5019999742507935,0.699999988079071,1.2400000095367432,0.5362510681152344,10.0,1.6401933431625366,0.7802985310554504,158735000000.0,144665000000.0,25737.1484375,1.3283491134643555,,,,,,,,,,
711,2000,Switzerland,CHE,,5.0,27409.0,7.208699999999999,0.5099999904632568,120743.0,108386.0,239764.140625,0.9556432962417603,8.345534324645996,1.6890000104904175,1.600000023841858,3.0,1.3779520988464355,10.0,1.3085930347442627,0.8389665484428406,176879000000.0,159948000000.0,26413.67578125,1.4312076568603516,,,,,,,,,,
712,2001,,CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,2002,,CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,1975,Chile,CHL,,3.0,4199.0,10.337,,1838.0,2055.0,7225.86328125,0.538759171962738,0.6919588446617126,,,,,0.0,,0.2584158778190613,1200000000000.0,1260000000000.0,4171.80029296875,0.1383679062128067,,,,,,,,,,
