year,Comp,Part,democracy_index,SSno,code
1993,64.70,59.88,38.74,210,NTH
1994,70.00,58.34,40.84,210,NTH
1995,70.00,58.34,40.84,210,NTH
1996,70.00,58.34,40.84,210,NTH
1997,70.00,58.34,40.84,210,NTH
1998,70.00,54.89,38.42,210,NTH
1999,70.00,54.89,38.42,210,NTH
2000,70.00,54.89,38.42,210,NTH
1907,46.40,45.49,21.11,920,NEW
1908,41.00,45.30,18.57,920,NEW
1909,41.00,45.30,18.57,920,NEW
1910,41.00,45.30,18.57,920,NEW
1911,58.90,48.49,28.56,920,NEW
1912,58.90,48.49,28.56,920,NEW
1913,58.90,48.49,28.56,920,NEW
1914,52.90,46.69,24.70,920,NEW
1915,52.90,46.69,24.70,920,NEW
1916,52.90,46.69,24.70,920,NEW
1917,52.90,46.69,24.70,920,NEW
1918,52.90,46.69,24.70,920,NEW
1919,64.30,44.97,28.91,920,NEW
1920,64.30,44.97,28.91,920,NEW
1921,64.30,44.97,28.91,920,NEW
1922,60.10,47.09,28.30,920,NEW
1923,60.10,47.09,28.30,920,NEW
1924,60.10,47.09,28.30,920,NEW
1925,53.40,48.62,25.96,920,NEW
1926,53.40,48.62,25.96,920,NEW
1927,53.40,48.62,25.96,920,NEW
1928,65.20,50.58,32.98,920,NEW
1929,65.20,50.58,32.98,920,NEW
1930,65.20,50.58,32.98,920,NEW
1931,56.00,45.78,25.64,920,NEW
1932,56.00,45.78,25.64,920,NEW
1933,56.00,45.78,25.64,920,NEW
1934,56.00,45.78,25.64,920,NEW
1935,52.60,53.00,27.88,920,NEW
1936,52.60,53.00,27.88,920,NEW
1937,52.60,53.00,27.88,920,NEW
1938,44.10,57.21,25.23,920,NEW
1939,44.10,57.21,25.23,920,NEW
1940,44.10,57.21,25.23,920,NEW
1941,44.10,57.21,25.23,920,NEW
1942,44.10,57.21,25.23,920,NEW
1943,51.80,53.55,27.74,920,NEW
1944,51.80,53.55,27.74,920,NEW
1945,51.80,53.55,27.74,920,NEW
1946,48.70,61.51,29.95,920,NEW
1947,48.70,61.51,29.95,920,NEW
1948,48.70,61.51,29.95,920,NEW
1949,48.10,57.36,27.59,920,NEW
1950,48.10,57.36,27.59,920,NEW
1951,46.00,54.86,25.24,920,NEW
1952,46.00,54.86,25.24,920,NEW
1953,46.00,54.86,25.24,920,NEW
1954,55.70,52.48,29.23,920,NEW
1955,55.70,52.48,29.23,920,NEW
1956,55.70,52.48,29.23,920,NEW
1957,51.70,51.90,26.83,920,NEW
1958,51.70,51.90,26.83,920,NEW
1959,51.70,51.90,26.83,920,NEW
1960,52.40,49.39,25.88,920,NEW
1961,52.40,49.39,25.88,920,NEW
1962,52.40,49.39,25.88,920,NEW
1963,52.90,47.35,25.05,920,NEW
1964,52.90,47.35,25.05,920,NEW
1965,52.90,47.35,25.05,920,NEW
1966,56.40,44.97,25.36,920,NEW
1967,56.40,44.97,25.36,920,NEW
1968,56.40,44.97,25.36,920,NEW
1969,54.80,48.21,26.42,920,NEW
1970,54.80,48.21,26.42,920,NEW
1971,54.80,48.21,26.42,920,NEW
1972,51.60,48.31,24.93,920,NEW
1973,51.60,48.31,24.93,920,NEW
1974,51.60,48.31,24.93,920,NEW
1975,52.60,52.48,27.60,920,NEW
1976,52.60,52.48,27.60,920,NEW
1977,52.60,52.48,27.60,920,NEW
1978,59.70,55.16,32.93,920,NEW
1979,59.70,55.16,32.93,920,NEW
1980,59.70,55.16,32.93,920,NEW
1981,61.00,57.64,35.16,920,NEW
1982,61.00,57.64,35.16,920,NEW
1983,61.00,57.64,35.16,920,NEW
1984,57.00,59.67,34.01,920,NEW
1985,57.00,59.67,34.01,920,NEW
1986,57.00,59.67,34.01,920,NEW
1987,52.00,55.44,28.83,920,NEW
1988,52.00,55.44,28.83,920,NEW
1989,52.00,55.44,28.83,920,NEW
1990,52.00,54.24,28.20,920,NEW
1991,52.00,54.24,28.20,920,NEW
1992,52.00,54.24,28.20,920,NEW
1993,65.00,55.72,36.22,920,NEW
1994,65.00,55.72,36.22,920,NEW
1995,65.00,55.72,36.22,920,NEW
1996,66.20,57.73,38.21,920,NEW
1997,66.20,57.73,38.21,920,NEW
1998,66.20,57.73,38.21,920,NEW
1999,61.30,56.95,34.91,920,NEW
2000,61.30,56.95,34.91,920,NEW
1838,0.00,0.00,0.00,93,NIC
1839,0.00,0.00,0.00,93,NIC
1840,0.00,0.00,0.00,93,NIC
1841,0.00,0.00,0.00,93,NIC
1842,0.00,0.00,0.00,93,NIC
1843,0.00,0.00,0.00,93,NIC
1844,0.00,0.00,0.00,93,NIC
1845,0.00,0.00,0.00,93,NIC
1846,0.00,0.00,0.00,93,NIC
1847,0.00,0.00,0.00,93,NIC
1848,0.00,0.00,0.00,93,NIC
1849,30.00,0.20,0.06,93,NIC
1850,30.00,0.20,0.06,93,NIC
1851,30.00,0.20,0.06,93,NIC
1852,30.00,0.20,0.06,93,NIC
1853,30.00,0.20,0.06,93,NIC
1854,0.00,0.00,0.00,93,NIC
1855,0.00,0.00,0.00,93,NIC
1856,0.00,0.00,0.00,93,NIC
1857,0.00,0.00,0.00,93,NIC
1858,0.00,0.00,0.00,93,NIC
1859,0.00,0.20,0.00,93,NIC
1860,0.00,0.20,0.00,93,NIC
1861,0.00,0.20,0.00,93,NIC
1862,0.00,0.20,0.00,93,NIC
1863,10.00,0.20,0.02,93,NIC
1864,10.00,0.20,0.02,93,NIC
1865,10.00,0.20,0.02,93,NIC
1866,10.00,0.20,0.02,93,NIC
1867,10.00,0.20,0.02,93,NIC
1868,10.00,0.20,0.02,93,NIC
1869,10.00,0.20,0.02,93,NIC
1870,10.00,0.20,0.02,93,NIC
1871,10.00,0.20,0.02,93,NIC
1872,10.00,0.20,0.02,93,NIC
1873,10.00,0.20,0.02,93,NIC
1874,10.00,0.20,0.02,93,NIC
1875,10.00,0.20,0.02,93,NIC
1876,10.00,0.20,0.02,93,NIC
1877,10.00,0.20,0.02,93,NIC
1878,10.00,0.20,0.02,93,NIC
1879,10.00,0.20,0.02,93,NIC
1880,10.00,0.20,0.02,93,NIC
1881,10.00,0.20,0.02,93,NIC
1882,10.00,0.20,0.02,93,NIC
1883,10.00,0.20,0.02,93,NIC
1884,10.00,0.20,0.02,93,NIC
1885,10.00,0.20,0.02,93,NIC
1886,10.00,0.20,0.02,93,NIC
1887,20.00,0.20,0.04,93,NIC
1888,20.00,0.20,0.04,93,NIC
1889,20.00,0.20,0.04,93,NIC
1890,20.00,0.20,0.04,93,NIC
1891,20.00,0.20,0.04,93,NIC
1892,20.00,0.20,0.04,93,NIC
1893,0.00,0.00,0.00,93,NIC
1894,0.00,0.00,0.00,93,NIC
1895,0.00,0.00,0.00,93,NIC
1896,0.00,0.00,0.00,93,NIC
1897,0.00,0.00,0.00,93,NIC
1898,0.00,0.00,0.00,93,NIC
1899,0.00,0.00,0.00,93,NIC
1900,0.00,0.00,0.00,93,NIC
1901,0.00,0.00,0.00,93,NIC
1902,0.00,0.00,0.00,93,NIC
1903,0.00,0.00,0.00,93,NIC
1904,0.00,0.00,0.00,93,NIC
1905,0.00,0.00,0.00,93,NIC
1906,0.00,0.00,0.00,93,NIC
1907,0.00,0.00,0.00,93,NIC
1908,0.00,0.00,0.00,93,NIC
1909,0.00,0.00,0.00,93,NIC
1910,0.00,0.00,0.00,93,NIC
1911,0.00,0.00,0.00,93,NIC
1912,0.00,2.64,0.00,93,NIC
1913,0.00,2.64,0.00,93,NIC
1914,0.00,2.64,0.00,93,NIC
1915,0.00,2.64,0.00,93,NIC
1916,0.00,3.00,0.00,93,NIC
1917,0.00,3.00,0.00,93,NIC
1918,0.00,3.00,0.00,93,NIC
1919,0.00,3.00,0.00,93,NIC
1920,20.00,14.77,2.95,93,NIC
1921,20.00,14.77,2.95,93,NIC
1922,20.00,14.77,2.95,93,NIC
1923,20.00,14.77,2.95,93,NIC
1924,30.00,12.07,3.62,93,NIC
1925,30.00,12.07,3.62,93,NIC
1926,0.00,0.00,0.00,93,NIC
1927,0.00,0.00,0.00,93,NIC
1928,42.40,20.12,8.53,93,NIC
1929,42.40,20.12,8.53,93,NIC
1930,42.40,20.12,8.53,93,NIC
1931,42.40,20.12,8.53,93,NIC
1932,30.00,18.86,5.66,93,NIC
1933,30.00,18.86,5.66,93,NIC
1934,30.00,18.86,5.66,93,NIC
1935,30.00,18.86,5.66,93,NIC
1936,15.40,17.48,2.69,93,NIC
1937,15.40,17.48,2.69,93,NIC
1938,15.40,17.48,2.69,93,NIC
1939,0.00,0.00,0.00,93,NIC
1940,0.00,0.00,0.00,93,NIC
1941,0.00,0.00,0.00,93,NIC
1942,0.00,0.00,0.00,93,NIC
1943,0.00,0.00,0.00,93,NIC
1944,0.00,0.00,0.00,93,NIC
1945,0.00,0.00,0.00,93,NIC
1946,0.00,0.00,0.00,93,NIC
1947,0.00,0.00,0.00,93,NIC
1948,0.00,0.00,0.00,93,NIC
1949,0.00,0.00,0.00,93,NIC
1950,0.00,0.00,0.00,93,NIC
1951,10.00,17.00,1.70,93,NIC
1952,10.00,17.00,1.70,93,NIC
1953,10.00,17.00,1.70,93,NIC
1954,10.00,17.00,1.70,93,NIC
1955,10.00,17.00,1.70,93,NIC
1956,10.00,17.00,1.70,93,NIC
1957,10.80,27.53,2.97,93,NIC
1958,10.80,27.53,2.97,93,NIC
1959,10.80,27.53,2.97,93,NIC
1960,10.80,27.53,2.97,93,NIC
1961,10.80,27.53,2.97,93,NIC
1962,10.80,27.53,2.97,93,NIC
1963,9.50,29.29,2.78,93,NIC
1964,9.50,29.29,2.78,93,NIC
1965,9.50,29.29,2.78,93,NIC
1966,9.50,29.29,2.78,93,NIC
1967,29.70,30.38,9.02,93,NIC
1968,29.70,30.38,9.02,93,NIC
1969,29.70,30.38,9.02,93,NIC
1970,29.70,30.38,9.02,93,NIC
1971,29.70,30.38,9.02,93,NIC
1972,0.00,0.00,0.00,93,NIC
1973,0.00,0.00,0.00,93,NIC
1974,8.30,38.46,3.19,93,NIC
1975,8.30,38.46,3.19,93,NIC
1976,8.30,38.46,3.19,93,NIC
1977,8.30,38.46,3.19,93,NIC
1978,8.30,38.46,3.19,93,NIC
1979,0.00,0.00,0.00,93,NIC
1980,0.00,0.00,0.00,93,NIC
1981,0.00,0.00,0.00,93,NIC
1982,0.00,0.00,0.00,93,NIC
1983,0.00,0.00,0.00,93,NIC
1984,33.00,34.75,11.47,93,NIC
1985,33.00,34.75,11.47,93,NIC
1986,33.00,34.75,11.47,93,NIC
1987,33.00,34.75,11.47,93,NIC
1988,33.00,34.75,11.47,93,NIC
1989,33.00,34.75,11.47,93,NIC
1990,45.00,35.79,16.10,93,NIC
1991,45.00,35.79,16.10,93,NIC
1992,45.00,35.79,16.10,93,NIC
1993,45.00,35.79,16.10,93,NIC
1994,45.00,35.79,16.10,93,NIC
1995,45.00,35.79,16.10,93,NIC
1996,49.00,37.80,18.52,93,NIC
1997,49.00,37.80,18.52,93,NIC
1998,49.00,37.80,18.52,93,NIC
1999,49.00,37.80,18.52,93,NIC
2000,49.00,37.80,18.52,93,NIC
1960,0.00,0.00,0.00,436,NIR
1961,0.00,0.00,0.00,436,NIR
1962,0.00,0.00,0.00,436,NIR
1963,0.00,0.00,0.00,436,NIR
1964,0.00,0.00,0.00,436,NIR
1965,0.00,47.83,0.00,436,NIR
1966,0.00,47.83,0.00,436,NIR
1967,0.00,47.83,0.00,436,NIR
1968,0.00,47.83,0.00,436,NIR
1969,0.00,47.83,0.00,436,NIR
1970,0.00,47.45,0.00,436,NIR
1971,0.00,47.45,0.00,436,NIR
1972,0.00,47.45,0.00,436,NIR
1973,0.00,47.45,0.00,436,NIR
1974,0.00,0.00,0.00,436,NIR
1975,0.00,0.00,0.00,436,NIR
1976,0.00,0.00,0.00,436,NIR
1977,0.00,0.00,0.00,436,NIR
1978,0.00,0.00,0.00,436,NIR
1979,0.00,0.00,0.00,436,NIR
1980,0.00,0.00,0.00,436,NIR
1981,0.00,0.00,0.00,436,NIR
1982,0.00,0.00,0.00,436,NIR
1983,0.00,0.00,0.00,436,NIR
1984,0.00,0.00,0.00,436,NIR
1985,0.00,0.00,0.00,436,NIR
1986,0.00,0.00,0.00,436,NIR
1987,0.00,0.00,0.00,436,NIR
1988,0.00,0.00,0.00,436,NIR
1989,0.00,44.49,0.00,436,NIR
1990,0.00,44.49,0.00,436,NIR
1991,0.00,44.49,0.00,436,NIR
1992,0.00,44.49,0.00,436,NIR
1993,42.20,21.32,9.00,436,NIR
1994,42.20,21.32,9.00,436,NIR
1995,54.85,15.83,8.68,436,NIR
1996,38.80,18.80,7.29,436,NIR
1997,38.80,18.80,7.29,436,NIR
1998,38.80,18.80,7.29,436,NIR
1999,41.10,19.19,7.89,436,NIR
2000,41.10,19.19,7.89,436,NIR
1960,70.00,17.15,12.00,475,NIG
1961,70.00,17.15,12.00,475,NIG
1962,70.00,17.15,12.00,475,NIG
1963,70.00,17.15,12.00,475,NIG
1964,70.00,17.15,12.00,475,NIG
1965,45.40,11.77,5.35,475,NIG
1966,0.00,0.00,0.00,475,NIG
1967,0.00,0.00,0.00,475,NIG
1968,0.00,0.00,0.00,475,NIG
1969,0.00,0.00,0.00,475,NIG
1970,0.00,0.00,0.00,475,NIG
1971,0.00,0.00,0.00,475,NIG
1972,0.00,0.00,0.00,475,NIG
1973,0.00,0.00,0.00,475,NIG
1974,0.00,0.00,0.00,475,NIG
1975,0.00,0.00,0.00,475,NIG
1976,0.00,0.00,0.00,475,NIG
1977,0.00,0.00,0.00,475,NIG
1978,0.00,0.00,0.00,475,NIG
1979,66.20,22.58,14.95,475,NIG
1980,66.20,22.58,14.95,475,NIG
1981,66.20,22.58,14.95,475,NIG
1982,66.20,22.58,14.95,475,NIG
1983,0.00,0.00,0.00,475,NIG
1984,0.00,0.00,0.00,475,NIG
1985,0.00,0.00,0.00,475,NIG
1986,0.00,0.00,0.00,475,NIG
1987,0.00,0.00,0.00,475,NIG
1988,0.00,0.00,0.00,475,NIG
1989,0.00,0.00,0.00,475,NIG
1990,0.00,0.00,0.00,475,NIG
1991,0.00,0.00,0.00,475,NIG
1992,0.00,0.00,0.00,475,NIG
1993,0.00,0.00,0.00,475,NIG
1994,0.00,0.00,0.00,475,NIG
1995,0.00,0.00,0.00,475,NIG
1996,0.00,0.00,0.00,475,NIG
1997,0.00,0.00,0.00,475,NIG
1998,0.00,0.00,0.00,475,NIG
1999,37.20,26.22,9.75,475,NIG
2000,37.20,26.22,9.75,475,NIG
1814,27.00,1.00,0.27,385,NOR
1815,27.00,1.00,0.27,385,NOR
1816,27.00,1.00,0.27,385,NOR
1817,23.00,1.00,0.23,385,NOR
1818,23.00,1.00,0.23,385,NOR
1819,23.00,1.00,0.23,385,NOR
1820,29.00,1.00,0.29,385,NOR
1821,29.00,1.00,0.29,385,NOR
1822,29.00,1.00,0.29,385,NOR
1823,27.00,1.00,0.27,385,NOR
1824,27.00,1.00,0.27,385,NOR
1825,27.00,1.00,0.27,385,NOR
1826,24.50,1.00,0.25,385,NOR
1827,24.50,1.00,0.25,385,NOR
1828,24.50,1.00,0.25,385,NOR
1829,26.00,1.26,0.33,385,NOR
1830,26.00,1.26,0.33,385,NOR
1831,26.00,1.26,0.33,385,NOR
1832,26.50,1.36,0.36,385,NOR
1833,26.50,1.36,0.36,385,NOR
1834,26.50,1.36,0.36,385,NOR
1835,27.50,1.46,0.40,385,NOR
1836,27.50,1.46,0.40,385,NOR
1837,27.50,1.46,0.40,385,NOR
1838,27.00,1.43,0.39,385,NOR
1839,27.00,1.43,0.39,385,NOR
1840,27.00,1.43,0.39,385,NOR
1841,28.50,1.41,0.40,385,NOR
1842,28.50,1.41,0.40,385,NOR
1843,28.50,1.41,0.40,385,NOR
1844,28.50,1.32,0.38,385,NOR
1845,28.50,1.32,0.38,385,NOR
1846,28.50,1.32,0.38,385,NOR
1847,28.50,1.26,0.36,385,NOR
1848,28.50,1.26,0.36,385,NOR
1849,28.50,1.26,0.36,385,NOR
1850,29.50,1.31,0.39,385,NOR
1851,29.50,1.31,0.39,385,NOR
1852,29.50,1.31,0.39,385,NOR
1853,29.50,1.13,0.33,385,NOR
1854,29.50,1.13,0.33,385,NOR
1855,29.50,1.13,0.33,385,NOR
1856,31.00,1.07,0.33,385,NOR
1857,31.00,1.07,0.33,385,NOR
1858,31.00,1.07,0.33,385,NOR
1859,30.00,1.15,0.34,385,NOR
1860,30.00,1.15,0.34,385,NOR
1861,30.00,1.15,0.34,385,NOR
1862,28.50,1.05,0.30,385,NOR
1863,28.50,1.05,0.30,385,NOR
1864,28.50,1.05,0.30,385,NOR
1865,26.50,0.99,0.26,385,NOR
1866,26.50,0.99,0.26,385,NOR
1867,26.50,0.99,0.26,385,NOR
1868,25.00,1.12,0.28,385,NOR
1869,25.00,1.12,0.28,385,NOR
1870,22.00,1.05,0.23,385,NOR
1871,22.00,1.05,0.23,385,NOR
1872,22.00,1.05,0.23,385,NOR
1873,27.50,1.05,0.29,385,NOR
1874,27.50,1.05,0.29,385,NOR
1875,27.50,1.05,0.29,385,NOR
1876,26.50,0.99,0.26,385,NOR
1877,26.50,0.99,0.26,385,NOR
1878,26.50,0.99,0.26,385,NOR
1879,23.00,1.12,0.26,385,NOR
1880,23.00,1.12,0.26,385,NOR
1881,23.00,1.12,0.26,385,NOR
1882,18.60,1.84,0.34,385,NOR
1883,18.60,1.84,0.34,385,NOR
1884,36.60,4.67,1.71,385,NOR
1885,36.60,4.67,1.71,385,NOR
1886,36.60,4.67,1.71,385,NOR
1887,36.60,4.67,1.71,385,NOR
1888,58.40,4.51,2.63,385,NOR
1889,58.40,4.51,2.63,385,NOR
1890,58.40,4.51,2.63,385,NOR
1891,49.20,5.04,2.48,385,NOR
1892,49.20,5.04,2.48,385,NOR
1893,49.20,5.04,2.48,385,NOR
1894,49.60,7.95,3.94,385,NOR
1895,49.60,7.95,3.94,385,NOR
1896,49.60,7.95,3.94,385,NOR
1897,47.30,7.71,3.65,385,NOR
1898,47.30,7.71,3.65,385,NOR
1899,47.30,7.71,3.65,385,NOR
1900,46.00,10.51,4.83,385,NOR
1901,46.00,10.51,4.83,385,NOR
1902,46.00,10.51,4.83,385,NOR
1903,55.20,10.36,5.72,385,NOR
1904,55.20,10.36,5.72,385,NOR
1905,55.20,10.36,5.72,385,NOR
1906,54.90,11.55,6.34,385,NOR
1907,54.90,11.55,6.34,385,NOR
1908,54.90,11.55,6.34,385,NOR
1909,58.50,17.79,10.41,385,NOR
1910,58.50,17.79,10.41,385,NOR
1911,58.50,17.79,10.41,385,NOR
1912,60.00,20.17,12.10,385,NOR
1913,60.00,20.17,12.10,385,NOR
1914,60.00,20.17,12.10,385,NOR
1915,66.90,25.31,16.94,385,NOR
1916,66.90,25.31,16.94,385,NOR
1917,66.90,25.31,16.94,385,NOR
1918,68.40,25.73,17.60,385,NOR
1919,68.40,25.73,17.60,385,NOR
1920,68.40,25.73,17.60,385,NOR
1921,66.70,33.91,22.62,385,NOR
1922,66.70,33.91,22.62,385,NOR
1923,66.70,33.91,22.62,385,NOR
1924,67.50,35.69,24.09,385,NOR
1925,67.50,35.69,24.09,385,NOR
1926,67.50,35.69,24.09,385,NOR
1927,63.20,36.01,22.76,385,NOR
1928,63.20,36.01,22.76,385,NOR
1929,63.20,36.01,22.76,385,NOR
1930,68.60,42.56,29.20,385,NOR
1931,68.60,42.56,29.20,385,NOR
1932,68.60,42.56,29.20,385,NOR
1933,59.90,43.69,26.17,385,NOR
1934,59.90,43.69,26.17,385,NOR
1935,59.90,43.69,26.17,385,NOR
1936,57.50,50.11,28.81,385,NOR
1937,57.50,50.11,28.81,385,NOR
1938,57.50,50.11,28.81,385,NOR
1939,57.50,50.11,28.81,385,NOR
1945,59.00,48.22,28.45,385,NOR
1946,59.00,48.22,28.45,385,NOR
1947,59.00,48.22,28.45,385,NOR
1948,59.00,48.22,28.45,385,NOR
1949,54.30,54.40,29.54,385,NOR
1950,54.30,54.40,29.54,385,NOR
1951,54.30,54.40,29.54,385,NOR
1952,54.30,54.40,29.54,385,NOR
1953,53.30,52.97,28.23,385,NOR
1954,53.30,52.97,28.23,385,NOR
1955,53.30,52.97,28.23,385,NOR
1956,53.30,52.97,28.23,385,NOR
1957,51.70,51.32,26.53,385,NOR
1958,51.70,51.32,26.53,385,NOR
1959,51.70,51.32,26.53,385,NOR
1960,51.70,51.32,26.53,385,NOR
1961,53.20,50.98,27.12,385,NOR
1962,53.20,50.98,27.12,385,NOR
1963,53.20,50.98,27.12,385,NOR
1964,53.20,50.98,27.12,385,NOR
1965,56.90,55.04,31.32,385,NOR
1966,56.90,55.04,31.32,385,NOR
1967,56.90,55.04,31.32,385,NOR
1968,56.90,55.04,31.32,385,NOR
1969,53.50,56.07,30.00,385,NOR
1970,53.50,56.07,30.00,385,NOR
1971,53.50,56.07,30.00,385,NOR
1972,53.50,56.07,30.00,385,NOR
1973,64.70,54.44,35.22,385,NOR
1974,64.70,54.44,35.22,385,NOR
1975,64.70,54.44,35.22,385,NOR
1976,64.70,54.44,35.22,385,NOR
1977,57.70,56.92,32.84,385,NOR
1978,57.70,56.92,32.84,385,NOR
1979,57.70,56.92,32.84,385,NOR
1980,57.70,56.92,32.84,385,NOR
1981,63.30,60.86,38.52,385,NOR
1982,63.30,60.86,38.52,385,NOR
1983,63.30,60.86,38.52,385,NOR
1984,63.30,60.86,38.52,385,NOR
1985,59.20,62.65,37.09,385,NOR
1986,59.20,62.65,37.09,385,NOR
1987,59.20,62.65,37.09,385,NOR
1988,59.20,62.65,37.09,385,NOR
1989,66.00,62.64,41.34,385,NOR
1990,66.00,62.64,41.34,385,NOR
1991,66.00,62.64,41.34,385,NOR
1992,66.00,62.64,41.34,385,NOR
1993,63.00,57.10,35.97,385,NOR
1994,63.00,57.10,35.97,385,NOR
1995,63.00,57.10,35.97,385,NOR
1996,63.00,57.10,35.97,385,NOR
1997,64.90,58.45,37.93,385,NOR
1998,64.90,58.45,37.93,385,NOR
1999,64.90,58.45,37.93,385,NOR
2000,64.90,58.45,37.93,385,NOR
1951,0.00,0.00,0.00,698,OMA
1952,0.00,0.00,0.00,698,OMA
1953,0.00,0.00,0.00,698,OMA
1954,0.00,0.00,0.00,698,OMA
1955,0.00,0.00,0.00,698,OMA
1956,0.00,0.00,0.00,698,OMA
1957,0.00,0.00,0.00,698,OMA
1958,0.00,0.00,0.00,698,OMA
1959,0.00,0.00,0.00,698,OMA
1960,0.00,0.00,0.00,698,OMA
1961,0.00,0.00,0.00,698,OMA
1962,0.00,0.00,0.00,698,OMA
1963,0.00,0.00,0.00,698,OMA
1964,0.00,0.00,0.00,698,OMA
1965,0.00,0.00,0.00,698,OMA
1966,0.00,0.00,0.00,698,OMA
1967,0.00,0.00,0.00,698,OMA
1968,0.00,0.00,0.00,698,OMA
1969,0.00,0.00,0.00,698,OMA
1970,0.00,0.00,0.00,698,OMA
1971,0.00,0.00,0.00,698,OMA
1972,0.00,0.00,0.00,698,OMA
1973,0.00,0.00,0.00,698,OMA
1974,0.00,0.00,0.00,698,OMA
1975,0.00,0.00,0.00,698,OMA
1976,0.00,0.00,0.00,698,OMA
1977,0.00,0.00,0.00,698,OMA
1978,0.00,0.00,0.00,698,OMA
1979,0.00,0.00,0.00,698,OMA
1980,0.00,0.00,0.00,698,OMA
1981,0.00,0.00,0.00,698,OMA
1982,0.00,0.00,0.00,698,OMA
1983,0.00,0.00,0.00,698,OMA
1984,0.00,0.00,0.00,698,OMA
1985,0.00,0.00,0.00,698,OMA
1986,0.00,0.00,0.00,698,OMA
1987,0.00,0.00,0.00,698,OMA
1988,0.00,0.00,0.00,698,OMA
1989,0.00,0.00,0.00,698,OMA
1990,0.00,0.00,0.00,698,OMA
1991,0.00,0.00,0.00,698,OMA
1992,0.00,0.00,0.00,698,OMA
1993,0.00,0.00,0.00,698,OMA
1994,0.00,0.00,0.00,698,OMA
1995,0.00,0.00,0.00,698,OMA
1996,0.00,0.00,0.00,698,OMA
1997,0.00,0.00,0.00,698,OMA
1998,0.00,0.00,0.00,698,OMA
1999,0.00,0.00,0.00,698,OMA
2000,0.00,0.00,0.00,698,OMA
1947,29.00,0.00,0.00,770,PAK
1948,29.00,0.00,0.00,770,PAK
1949,29.00,0.00,0.00,770,PAK
1950,29.00,0.00,0.00,770,PAK
1951,29.00,0.00,0.00,770,PAK
1952,29.00,0.00,0.00,770,PAK
1953,29.00,0.00,0.00,770,PAK
1954,29.00,0.00,0.00,770,PAK
1955,69.00,0.00,0.00,770,PAK
1956,69.00,0.00,0.00,770,PAK
1957,69.00,0.00,0.00,770,PAK
1958,0.00,0.00,0.00,770,PAK
1959,0.00,0.00,0.00,770,PAK
1960,4.40,0.08,0.00,770,PAK
1961,4.40,0.08,0.00,770,PAK
1962,4.40,0.08,0.00,770,PAK
1963,4.40,0.08,0.00,770,PAK
1964,4.40,0.08,0.00,770,PAK
1965,37.40,0.07,0.03,770,PAK
1966,37.40,0.07,0.03,770,PAK
1967,37.40,0.07,0.03,770,PAK
1968,37.40,0.07,0.03,770,PAK
1969,0.00,0.00,0.00,770,PAK
1970,0.00,0.00,0.00,770,PAK
1971,0.00,0.00,0.00,770,PAK
1972,0.00,0.00,0.00,770,PAK
1973,61.40,26.25,16.12,770,PAK
1974,61.40,26.25,16.12,770,PAK
1975,61.40,26.25,16.12,770,PAK
1976,61.40,26.25,16.12,770,PAK
1977,0.00,0.00,0.00,770,PAK
1978,0.00,0.00,0.00,770,PAK
1979,0.00,0.00,0.00,770,PAK
1980,0.00,0.00,0.00,770,PAK
1981,0.00,0.00,0.00,770,PAK
1982,0.00,0.00,0.00,770,PAK
1983,0.00,0.00,0.00,770,PAK
1984,0.00,0.00,0.00,770,PAK
1985,0.00,0.00,0.00,770,PAK
1986,0.00,0.00,0.00,770,PAK
1987,0.00,0.00,0.00,770,PAK
1988,62.40,18.49,11.54,770,PAK
1989,62.40,18.49,11.54,770,PAK
1990,62.60,18.83,11.79,770,PAK
1991,62.60,18.83,11.79,770,PAK
1992,62.60,18.83,11.79,770,PAK
1993,57.20,18.36,10.50,770,PAK
1994,57.20,18.36,10.50,770,PAK
1995,57.20,18.36,10.50,770,PAK
1996,57.20,18.36,10.50,770,PAK
1997,33.80,14.03,4.74,770,PAK
1998,33.80,14.03,4.74,770,PAK
1999,0.00,0.00,0.00,770,PAK
2000,0.00,0.00,0.00,770,PAK
1903,0.00,0.00,0.00,95,PAN
1904,0.00,0.00,0.00,95,PAN
1905,0.00,0.00,0.00,95,PAN
1906,0.00,0.00,0.00,95,PAN
1907,0.00,0.00,0.00,95,PAN
1908,30.00,6.00,1.80,95,PAN
1909,30.00,6.00,1.80,95,PAN
1910,0.00,0.00,0.00,95,PAN
1911,0.00,0.00,0.00,95,PAN
1912,30.00,6.00,1.80,95,PAN
1913,30.00,6.00,1.80,95,PAN
1914,30.00,6.00,1.80,95,PAN
1915,30.00,6.00,1.80,95,PAN
1916,40.00,6.00,2.40,95,PAN
1917,40.00,6.00,2.40,95,PAN
1918,0.00,0.00,0.00,95,PAN
1919,0.00,0.00,0.00,95,PAN
1920,0.00,4.47,0.00,95,PAN
1921,0.00,4.47,0.00,95,PAN
1922,0.00,4.47,0.00,95,PAN
1923,0.00,4.47,0.00,95,PAN
1924,20.00,6.00,1.20,95,PAN
1925,20.00,6.00,1.20,95,PAN
1926,20.00,6.00,1.20,95,PAN
1927,20.00,6.00,1.20,95,PAN
1928,0.00,9.05,0.00,95,PAN
1929,0.00,9.05,0.00,95,PAN
1930,0.00,9.05,0.00,95,PAN
1931,0.00,0.00,0.00,95,PAN
1932,40.00,12.00,4.80,95,PAN
1933,40.00,12.00,4.80,95,PAN
1934,40.00,12.00,4.80,95,PAN
