code,year,gini_DS,quality,GDP_PWT,GDP_PC_PWT,gov_consumption_WB,years_schooling,democracy_index,GDP_MP_WB,GDP_growth_WB,inflation_WB,fertility_WB,dummy_africa,dummy_latin_america,openness
BRN,1982.0,,,17114.857421875,85021.2240469496,5.5229850419155095,,0.0,6898680781.16949,3.95665493813739,6.35658914728687,3.992,0.0,0.0,1.0656950304092931
BRN,1983.0,,,16236.2705078125,78389.88860580963,9.45358756262386,,0.0,6933275294.60544,0.5014656357251971,1.1661807580175,3.906,0.0,0.0,1.072514432723199
BRN,1984.0,,,15410.59375,72349.52606078816,,,0.0,6974866417.57672,0.599876987484421,3.0739673390972797,3.843,0.0,0.0,
BRN,1985.0,,,15352.796875,70088.09347181009,,7.14,0.0,6870888651.72076,-1.4907492076684299,2.35321528424927,3.7939999999999996,0.0,0.0,
BRN,1986.0,,,9650.8349609375,42837.76748400936,,,0.0,6684311732.2891,-2.7154699906966298,1.78124288641067,3.755,0.0,0.0,
BRN,1987.0,,,10682.0380859375,46102.88340931161,,,0.0,6818608222.60935,2.00912967107026,1.24685490634579,3.715,0.0,0.0,
BRN,1988.0,,,9242.19140625,38783.03605148864,,,0.0,6893433365.59024,1.09736680181707,1.19284294234596,3.668,0.0,0.0,
BRN,1989.0,,,10326.83203125,42131.074901473614,24.302032738805398,,0.0,6819385623.66883,-1.07417796030384,1.30430037109821,3.608,0.0,0.0,0.9701921055937239
BRN,1990.0,,,11027.171875,43736.92364898364,22.0184923993105,7.69,0.0,6893677394.69287,1.08942029566678,2.13866293163795,3.532,0.0,0.0,0.9907538003447729
BRN,1991.0,,,10751.6435546875,41454.99660578855,22.580140734949197,,0.0,7110548427.817309,3.14594113863531,1.5999999999999899,3.438,0.0,0.0,1.06849100860047
BRN,1992.0,,,11191.6591796875,41948.69142367333,23.3308877476156,,0.0,7448909619.905141,4.75858079756715,1.2795275590551498,3.3289999999999997,0.0,0.0,1.057813646368305
BRN,1993.0,,,10533.978515625,38393.19212170747,25.8365993367501,,0.0,7471597009.73377,0.30457329980218606,4.25170068027212,3.2089999999999996,0.0,0.0,1.0652698221284291
BRN,1994.0,,,9915.0,35159.57446808511,27.0222649367291,,0.0,7706608426.3616,3.1453973805288302,2.46251844946788,3.08,0.0,0.0,0.99487425917027
BRN,1995.0,,,9533.705078125,32918.660969859884,26.751117734724303,7.98,0.0,8051764852.00979,4.4787071893717005,5.9666413949961505,2.946,0.0,0.0,1.155439642324889
BRN,1996.0,,,12064.783203125,40596.46823938046,25.218355746568697,,0.0,8283520246.93812,2.87831797361153,1.99613650998076,2.806,0.0,0.0,1.205739636766948
BRN,1997.0,,,10993.5517578125,36076.842008271364,25.1652196449397,,0.0,8161655438.86521,-1.47117172940999,1.71156004489335,2.6639999999999997,0.0,0.0,1.156796682648698
BRN,1998.0,,,9626.2294921875,30831.954455208896,29.8672566371681,,0.0,8116071883.37263,-0.558508697580152,-0.4413793103449,2.526,0.0,0.0,1.078761061946903
BRN,1999.0,,,11094.19140625,34706.874953074264,28.613569321533898,,0.0,8363787114.19088,3.0521566883327402,-0.415627597672454,2.395,0.0,0.0,1.042195716301141
BRN,1999.0,,,11094.19140625,34706.874953074264,28.613569321533898,,0.0,8363787114.19088,3.0521566883327402,-0.415627597672454,2.395,0.0,0.0,1.042195716301141
BRN,2000.0,,,13735.3466796875,41999.4944889477,25.814371933902102,8.22,0.0,8602106684.11868,2.8494217592344504,1.55815247634945,2.278,0.0,0.0,1.031716254695552
BRN,2000.0,,,13735.3466796875,41999.4944889477,25.814371933902102,8.22,0.0,8602106684.11868,2.8494217592344504,1.55815247634945,2.278,0.0,0.0,1.031716254695552
BRN,2001.0,,,13378.0625,40012.38978549296,29.398559549852802,,,8838152002.58338,2.7440408161931904,0.595890410959001,2.181,0.0,0.0,1.0871887067815629
BRN,2002.0,,,13803.7490234375,40410.87583892004,27.1697936773804,,,9180373843.162642,3.87209724928054,-2.31497242459322,2.105,0.0,0.0,1.0874796908221471
BRN,2003.0,,,15180.1435546875,43524.672506279196,24.0677854177388,,,9446967780.62955,2.9039551332156197,0.299999999999969,2.049,0.0,0.0,1.052584675685025
BRN,2004.0,,,17422.587890625,48947.69075561255,22.0528860999868,,,9494610575.912529,0.504318384367394,0.8142239946826071,2.013,0.0,0.0,1.005895706852317
BRN,2005.0,,,20853.416015625,57427.967976759945,18.408700104511002,8.45,,9531402847.87311,0.38750690896071704,1.24443711883966,1.994,0.0,0.0,0.974576166216243
BRN,2006.0,,,24065.7265625,64986.82632042277,18.0617586059322,,,9950567272.37248,4.39772015924092,0.159888078345134,1.986,0.0,0.0,0.969411493596989
BRN,2007.0,,,23347.34765625,61845.14879288925,22.6204729528401,,,9965949004.565441,0.154581460251663,0.9677741195250891,1.982,0.0,0.0,0.9575046726440389
BRN,2008.0,,,27725.13671875,72070.43688831411,17.140980198942,,,9772638045.92421,-1.93971450739593,2.0849802371541597,1.9769999999999999,0.0,0.0,1.0591384407218392
BRN,2009.0,,,21480.2578125,54819.37084170204,23.2876185839744,,,9600196356.36639,-1.7645357246167201,1.03571774271613,1.9680000000000002,0.0,0.0,1.085726364876724
BRN,2010.0,,,23121.5625,57960.399328186104,22.414127661542302,8.74,,9849702187.1009,2.5989659114528902,0.3568691320176071,1.953,0.0,0.0,1.143114309403352
BRN,2011.0,,,28036.048828125,69064.85430810864,16.986818941009,,,10187529092.6424,3.42981847698816,2.01593438501899,1.9340000000000002,0.0,0.0,1.0821298074159762
BRN,2012.0,,,,,17.2734610646162,,,10284142999.7138,0.9483546617916121,0.46410285822911096,1.913,0.0,0.0,1.125446658264535
BRN,2013.0,,,,,18.314589462091398,,,10103968871.8104,-1.75196054652761,0.383263086415027,1.893,0.0,0.0,1.0864136285389698
BRN,2014.0,,,,,21.621384669336802,,,9867536000.210009,-2.33999999999999,-0.194426291746453,,0.0,0.0,1.066423337455471
BTN,1949.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1950.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1951.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1952.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1953.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1954.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1955.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1956.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1957.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1958.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1959.0,,,,,,,0.0,,,,,0.0,0.0,
BTN,1960.0,,,,,,,0.0,,,,6.67,0.0,0.0,
BTN,1961.0,,,,,,,0.0,,,,6.67,0.0,0.0,
BTN,1962.0,,,,,,,0.0,,,,6.67,0.0,0.0,
BTN,1963.0,,,,,,,0.0,,,,6.67,0.0,0.0,
BTN,1964.0,,,,,,,0.0,,,,6.67,0.0,0.0,
BTN,1965.0,,,,,,,0.0,,,,6.67,0.0,0.0,
BTN,1966.0,,,,,,,0.0,,,,6.67,0.0,0.0,
BTN,1967.0,,,,,,,0.0,,,,6.67,0.0,0.0,
BTN,1968.0,,,,,,,0.0,,,,6.67,0.0,0.0,
BTN,1969.0,,,,,,,0.0,,,,6.67,0.0,0.0,
BTN,1970.0,,,393.8658142089844,1304.7141875022255,,,0.0,,,,6.671,0.0,0.0,
BTN,1971.0,,,404.2725830078125,1291.8987470250838,,,0.0,,,,6.6739999999999995,0.0,0.0,
BTN,1972.0,,,408.8497314453125,1258.7156733688794,,,0.0,,,,6.678999999999999,0.0,0.0,
BTN,1973.0,,,415.14300537109375,1230.5273301452225,,,0.0,,,,6.685,0.0,0.0,
BTN,1974.0,,,434.6969909667969,1240.6975324784064,,,0.0,,,,6.69,0.0,0.0,
BTN,1975.0,,,419.1588439941406,1152.792589703992,,,0.0,,,,6.692,0.0,0.0,
BTN,1976.0,,,458.3309631347656,1215.5127540251776,,,0.0,,,,6.685,0.0,0.0,
BTN,1977.0,,,492.82098388671875,1261.276229965088,,,0.0,,,,6.667999999999999,0.0,0.0,
BTN,1978.0,,,528.7767944335938,1307.6396771155332,,,0.0,,,,6.64,0.0,0.0,
BTN,1979.0,,,559.0947265625,1338.3989011248784,,,0.0,,,,6.601,0.0,0.0,
BTN,1980.0,,,572.4181518554688,1329.2482272734992,22.8903593382659,,0.0,134199021.623477,,,6.553,0.0,0.0,0.5134797219637071
BTN,1981.0,,,650.451171875,1469.4546725050154,19.2652093675133,,0.0,152863057.91934898,13.9077290356395,9.93314231136586,6.504,0.0,0.0,0.634785237107963
BTN,1982.0,,,682.9356079101562,1504.9496310215368,19.812000521250802,,0.0,158081713.25371298,3.41394147506642,9.90443092962607,6.456,0.0,0.0,0.613938858648206
BTN,1983.0,,,772.7528076171875,1662.4381928425332,20.4323919020245,,0.0,175961883.123003,11.310713618464598,18.0237154150198,6.41,0.0,0.0,0.578312359709116
BTN,1984.0,,,790.2307739257812,1657.203319154992,23.5540957088547,,0.0,183848679.711937,4.48210512922356,7.0328198258539105,6.362,0.0,0.0,0.580612021643079
BTN,1985.0,,,822.5537109375,1677.1818475271084,23.733641329361802,,0.0,191591972.508674,4.21177503633371,1.8773466833542902,6.306,0.0,0.0,0.6613058396338031
BTN,1986.0,,,888.766357421875,1754.9881372328568,18.582329739064104,,0.0,214066815.662956,11.7305766311607,9.950859950860009,6.23,0.0,0.0,0.700522366391781
BTN,1987.0,,,1016.3522338867188,1939.111320765376,14.025775463371401,,0.0,275495997.136725,28.696265361600105,6.368715083798679,6.127000000000001,0.0,0.0,0.616385014393623
BTN,1988.0,,,1018.6884155273438,1883.258489322492,12.6146681024233,,0.0,289235780.622169,4.98728969866838,10.0840336134455,5.994,0.0,0.0,0.7718904377454839
BTN,1989.0,,,1109.7581787109375,2006.2264035543933,19.6263767518132,,0.0,310733595.74473304,7.4326264462581095,8.77862595419863,5.829,0.0,0.0,0.6601540587961139
BTN,1990.0,,,1188.880859375,2128.7034187555955,14.9163450222614,,0.0,344530332.34877795,10.876434690959101,10.0,5.638999999999999,0.0,0.0,0.5748298355552021
BTN,1991.0,,,1187.5704345703125,2136.8904097913482,17.8524873469111,,0.0,343125075.504242,-0.40787608886434207,12.2807017543858,5.431,0.0,0.0,0.7228102977213109
BTN,1992.0,,,1201.573974609375,2199.2509913122126,18.693688378860603,,0.0,358911887.703633,4.60089143184629,15.980113636363802,5.216,0.0,0.0,0.8789033265873809
BTN,1993.0,,,1275.99853515625,2389.980305408835,16.4309163620348,,0.0,366041193.528404,1.9863665899686997,11.2063686466624,5.003,0.0,0.0,0.756620331296629
BTN,1994.0,,,1310.591552734375,2503.914761527377,14.8674902267441,,0.0,384165736.660424,4.95150367020483,6.99339207048466,4.796,0.0,0.0,0.6895478400697361
BTN,1995.0,,,1445.89990234375,2788.1691343037005,11.9301705394731,,0.0,411342071.41346496,7.074117277945111,9.49562532166743,4.5969999999999995,0.0,0.0,0.803984622015262
BTN,1996.0,,,1541.1357421875,2960.710627433822,20.809414600545,,0.0,434233968.742251,5.56517286212046,8.78965922444188,4.4,0.0,0.0,0.8115644934281221
BTN,1997.0,,,1658.3291015625,3139.4548155179073,21.928525754221603,,0.0,457569001.01773304,5.373838519144809,6.51328580686975,4.203,0.0,0.0,0.8202069344231049
BTN,1998.0,,,1728.4141845703125,3197.7646627524023,19.5400719322314,,0.0,484629772.82758397,5.91403083461985,10.5770205861475,4.002,0.0,0.0,0.8251759967932961
BTN,1999.0,,,1889.77685546875,3402.6919650413142,18.1404216722507,,0.0,523322478.299612,7.98397202183317,6.777329420396099,3.801,0.0,0.0,0.818156737632597
BTN,1999.0,,,1889.77685546875,3402.6919650413142,18.1404216722507,,0.0,523322478.299612,7.98397202183317,6.777329420396099,3.801,0.0,0.0,0.818156737632597
BTN,2000.0,,,2057.11572265625,3601.0022067917175,21.9447190586068,,0.0,559604552.572316,6.93302423977509,4.01099373013835,3.6039999999999996,0.0,0.0,0.824693557702915
BTN,2000.0,,,2057.11572265625,3601.0022067917175,21.9447190586068,,0.0,559604552.572316,6.93302423977509,4.01099373013835,3.6039999999999996,0.0,0.0,0.824693557702915
BTN,2001.0,,,2194.944091796875,3732.5807189811667,21.535777638941898,,,605513244.582956,8.20377386131203,3.4104046242773904,3.417,0.0,0.0,0.761917297368687
BTN,2002.0,,,2479.182861328125,4090.89881147962,20.6482190095176,,,670471740.34508,10.727840611787801,2.48343048790225,3.247,0.0,0.0,0.6955953624006921
BTN,2003.0,,,2623.23876953125,4201.006627683843,20.430543186649498,,,721858934.183283,7.6643340421409105,1.56615240766713,3.095,0.0,0.0,0.703578091237537
BTN,2004.0,,,2777.0595703125,4322.944536601028,20.8811626363196,,,764422683.513552,5.89640819205567,-18.1086301300715,2.9619999999999997,0.0,0.0,0.8909429826725771
BTN,2005.0,,,3089.30712890625,4685.787849872894,21.908165631208,,,818869145.124717,7.12255964997142,5.311513063451099,2.844,0.0,0.0,1.011758473073478
BTN,2006.0,,,3047.1181640625,4516.383541351394,21.2527640401893,,,874956489.3782411,6.84936593196244,5.00045438022542,2.738,0.0,0.0,1.135973082754067
BTN,2007.0,,,3569.93310546875,5184.478086773742,19.1173148126917,,,1031799658.00758,17.925824944825802,5.156111387584629,2.636,0.0,0.0,1.122510398106202
BTN,2008.0,,,3703.69091796875,5280.704739156115,18.947410492474102,,,1080999520.59989,4.768354225598,8.327160493827138,2.5340000000000003,0.0,0.0,1.04236446003215
BTN,2009.0,,,3996.094482421875,5599.398152385048,21.3686012969406,,,1152964077.92028,6.65722379603399,4.36112219119802,2.431,0.0,0.0,1.069061269825714
BTN,2010.0,,,4138.3359375,5700.65837052649,19.9840658234134,,,1288216614.7281,11.730854360336401,7.036383160730179,2.331,0.0,0.0,1.131839938204339
BTN,2011.0,,,4062.3330078125,5502.525519646008,20.0680820482637,,,1389868678.55536,7.89091389329108,8.84898569946799,2.2359999999999998,0.0,0.0,1.116915832842849
BTN,2012.0,,,,,19.1796513190974,,,1460358784.74074,5.07170981496216,10.919656944683002,2.1519999999999997,0.0,0.0,1.0176392722645802
BTN,2013.0,,,,,17.341314728635098,,,1491646921.37399,2.1424965535987903,7.00666666666703,2.082,0.0,0.0,1.0273547520174922
BTN,2014.0,,,,,16.8923040374484,,,1573073201.75673,5.45881731232578,8.206545146198879,,0.0,0.0,0.936226199498435
BWA,1950.0,,,,,,1.38,,,,,,1.0,0.0,
BWA,1951.0,,,,,,,,,,,,1.0,0.0,
BWA,1952.0,,,,,,,,,,,,1.0,0.0,
BWA,1953.0,,,,,,,,,,,,1.0,0.0,
BWA,1954.0,,,,,,,,,,,,1.0,0.0,
BWA,1955.0,,,,,,1.42,,,,,,1.0,0.0,
BWA,1956.0,,,,,,,,,,,,1.0,0.0,
BWA,1957.0,,,,,,,,,,,,1.0,0.0,
BWA,1958.0,,,,,,,,,,,,1.0,0.0,
BWA,1959.0,,,,,,,,,,,,1.0,0.0,
BWA,1960.0,,,229.08448791503906,388.69634623299925,18.135720574745,1.46,,199002511.18467,,,6.615,1.0,0.0,0.6591957811470011
BWA,1961.0,,,244.85931396484375,408.9656727229991,19.443511245869697,,,211625805.076343,6.34328371864589,,6.632000000000001,1.0,0.0,0.6974182766113981
BWA,1962.0,,,263.48583984375,433.0562566617686,20.9110968640238,,,225734194.509071,6.66666781380381,,6.649,1.0,0.0,0.7276503187895051
BWA,1963.0,,,277.89520263671875,449.31444071463255,22.2442433184324,,,239100017.963985,5.92104509641625,,6.666,1.0,0.0,0.763398001952537
BWA,1964.0,,,298.71258544921875,475.0180104095148,23.510119029671998,,,255436050.708294,6.832300927208481,,6.681,1.0,0.0,0.7738771243932099
BWA,1965.0,,,282.3509826660156,442.2123581615863,25.609756097561,1.71,,270286987.91154903,5.813955063145929,,6.693,1.0,0.0,0.823170731707317
BWA,1966.0,,,298.6983337402344,461.0760472126737,26.2872628726287,,4.71,287434046.031391,6.344019093310269,,6.6979999999999995,1.0,0.0,0.8021680216802171
BWA,1967.0,,,343.0699768066406,522.320995079695,25.8029227458115,,4.71,304463248.384893,5.92455994292432,,6.696000000000001,1.0,0.0,0.753873411098824
BWA,1968.0,,,404.57672119140625,606.7569145807522,23.6842105263158,,4.71,336636051.8669,10.567056501129802,,6.686,1.0,0.0,0.86
BWA,1969.0,,,406.6286315917969,599.2418923241074,20.7020702070207,,3.84,387546884.38154197,15.123404707339699,,6.667000000000001,1.0,0.0,0.753375337533754
BWA,1970.0,,,499.4669494628906,720.7741720114619,18.781725888324896,2.14,3.84,453895948.33689296,17.1202676706414,,6.641,1.0,0.0,0.855692530819435
BWA,1971.0,57.4,wg,624.6425170898438,872.7165639855588,16.354625550660803,,3.84,571096907.8200719,25.8211072190911,,6.611000000000001,1.0,0.0,0.947136563876652
BWA,1972.0,,,778.2720336914062,1052.169691193939,13.335955940204599,,3.84,721649137.41222,26.3619409474338,,6.579,1.0,0.0,0.979150275373721
BWA,1973.0,,,951.3749389648438,1243.4632015444286,14.517556801416301,,3.84,875383381.6591,21.303184092779397,,6.546,1.0,0.0,1.007966951903216
BWA,1974.0,,,1042.810546875,1315.9621858721002,17.2156768453955,,2.22,952397818.938642,8.7977952167173,,6.5120000000000005,1.0,0.0,1.0569848521279162
BWA,1975.0,52.0,nn,1131.5191650390625,1376.6411316602175,18.9796306872263,2.74,2.22,1032839723.30394,8.446250376228699,11.974755024095302,6.477,1.0,0.0,1.07386255473063
BWA,1976.0,,,1266.7520751953125,1483.7088915747172,21.3910355486863,,2.22,1142810059.46334,10.647376710842698,11.732423613641698,6.44,1.0,0.0,1.1670788253477589
BWA,1977.0,,,1383.663330078125,1558.6779218557795,23.1558185404339,,2.22,1280084861.97715,12.0120400916206,13.168724280108199,6.399,1.0,0.0,1.202103879026956
BWA,1978.0,,,1461.6871337890625,1583.2249828202412,21.1269045914715,,2.22,1463556885.39977,14.332801587797698,9.043988270103641,6.35,1.0,0.0,1.205849268841394
BWA,1979.0,,,1682.81689453125,1753.6941992897443,19.4103561807842,,4.14,1641358395.06056,12.1485889229531,11.7362306367885,6.291,1.0,0.0,1.193729422328644
BWA,1980.0,,,2019.5592041015625,2027.2404180455371,21.3389121338912,3.12,4.14,1838106407.18587,11.9869013810389,13.632425147089501,6.2170000000000005,1.0,0.0,1.195015462979807
BWA,1981.0,,,2226.725830078125,2155.822968468175,24.8080133555927,,4.14,2004728133.0533898,9.064857465059081,16.428026772571197,6.125,1.0,0.0,1.212353923205342
BWA,1982.0,,,2239.13134765625,2093.219309265294,26.0513851011913,,4.14,2248613972.72197,12.1655318567871,11.1372064274689,6.0120000000000005,1.0,0.0,1.238361800870772
BWA,1983.0,,,2443.186279296875,2207.42850057813,25.8467161799588,,4.14,2544233159.07859,13.1467290492182,10.4771438105237,5.88,1.0,0.0,1.2464906482093558
BWA,1984.0,,,2863.381591796875,2501.9892592170463,25.01163837249,,6.95,2761647643.2069697,8.545383639568561,8.57746904251908,5.731,1.0,0.0,1.187734707178548
BWA,1985.0,,,3516.758544921875,2973.2411440636142,22.982625710177,5.29,6.95,2958422529.28735,7.12527126928725,8.094575799759411,5.567,1.0,0.0,1.175228081755817
BWA,1986.0,54.21,accept,4397.0439453125,3598.8540954767186,23.967289541059998,,6.95,3200212164.04651,8.17292433266485,10.001715560602198,5.393,1.0,0.0,1.1745958959073721
BWA,1986.0,56.0,cs,4397.0439453125,3598.8540954767186,23.967289541059998,,6.95,3200212164.04651,8.17292433266485,10.001715560602198,5.393,1.0,0.0,1.1745958959073721
BWA,1986.0,48.0,nn,4397.0439453125,3598.8540954767186,23.967289541059998,,6.95,3200212164.04651,8.17292433266485,10.001715560602198,5.393,1.0,0.0,1.1745958959073721
BWA,1987.0,,,4954.70947265625,3928.458592297431,26.896499469616604,,6.95,3580459073.5495,11.881928135108,9.80193387398674,5.2139999999999995,1.0,0.0,1.2357175329595391
BWA,1988.0,,,5820.97412109375,4473.728636981361,23.889532238719603,,6.95,4276857271.6368704,19.4499695089935,8.351679568212191,5.0360000000000005,1.0,0.0,1.1445159022292068
BWA,1989.0,,,7593.2646484375,5660.110506162694,22.664177483081303,,7.08,4835389421.991779,13.059405888032801,11.5750147473285,4.863,1.0,0.0,1.053608645621263
BWA,1990.0,,,8050.3125,5823.554241227572,24.1366353059618,6.86,7.08,5162881738.0998,6.772821949325531,11.3963461199557,4.698,1.0,0.0,1.048473203967472
BWA,1991.0,,,8555.9921875,6010.2363687770885,24.2285857667095,,7.08,5547966068.7577,7.458709112318799,11.7650160839534,4.542,1.0,0.0,0.9955838534642291
BWA,1992.0,,,8718.826171875,5951.725940646068,26.3577544324924,,7.08,5709804139.58772,2.91707030692542,16.1676123963339,4.394,1.0,0.0,0.897512545868151
BWA,1993.0,,,9161.3798828125,6083.104122151382,27.9966727197243,,7.08,5819210104.48353,1.9161071417014297,14.3308033365888,4.252,1.0,0.0,0.8620820500966981
BWA,1994.0,,,9798.2548828125,6336.113668663437,28.6236510240848,,8.89,6030326160.15616,3.62791602093857,10.5429209938218,4.117,1.0,0.0,0.881806097283683
BWA,1995.0,,,10666.12109375,6726.710523120992,30.054444800292803,8.24,8.89,6454282829.27621,7.03041026074564,10.512546081579,3.989,1.0,0.0,0.94595171646002
BWA,1996.0,,,12170.216796875,7495.342006224657,26.1937709821345,,8.89,6830554614.71898,5.829800078422751,10.082858065210802,3.866,1.0,0.0,0.9095557527505599
BWA,1997.0,,,13263.478515625,7987.458592109907,28.182324119643397,,8.89,7378812429.64459,8.02654902640244,8.71993127147748,3.7460000000000004,1.0,0.0,1.0860441515075459
BWA,1998.0,,,14400.9384765625,8493.1875961319,30.0691562932227,,8.89,7432086950.3165,0.7219931551298371,6.661398656657539,3.6310000000000002,1.0,0.0,1.018410393202924
BWA,1999.0,,,16853.30859375,9752.061906636987,27.410947345178105,,9.9,8150564687.922091,9.66724074151195,7.74929619202847,3.5189999999999997,1.0,0.0,0.989290812021418
BWA,1999.0,,,16853.30859375,9752.061906636987,27.410947345178105,,9.9,8150564687.922091,9.66724074151195,7.74929619202847,3.5189999999999997,1.0,0.0,0.989290812021418
BWA,2000.0,,,16444.8046875,9354.667967916721,24.902729005888702,8.82,9.9,8312573124.333091,1.9876958543875398,8.60148514851488,3.4130000000000003,1.0,0.0,0.9192472968991799
BWA,2000.0,,,16444.8046875,9354.667967916721,24.902729005888702,8.82,9.9,8312573124.333091,1.9876958543875398,8.60148514851488,3.4130000000000003,1.0,0.0,0.9192472968991799
BWA,2001.0,,,19747.33203125,11066.347108407133,23.486632216778602,,,8333402260.234891,0.250573866722732,6.55903767014865,3.312,1.0,0.0,0.875250655680957
BWA,2002.0,,,20382.375,11272.795299825286,22.3791259879126,,,8839200682.7453,6.06953086765014,8.03279662527486,3.219,1.0,0.0,0.918357740585774
BWA,2003.0,,,19819.47265625,10829.561367189273,22.008716057649302,,,9248092806.77538,4.6258947919155595,9.189902656327382,3.134,1.0,0.0,0.8583404251512641
BWA,2004.0,,,22198.037109375,11984.408692258523,20.532343936662897,,,9498329712.16534,2.70582173663567,6.945703636546741,3.06,1.0,0.0,0.9099782288726311
BWA,2005.0,,,22257.779296875,11866.55632238402,19.4007450572658,9.22,,9931134940.51346,4.5566456573284295,8.610225285464379,2.998,1.0,0.0,0.8850535205735051
BWA,2006.0,,,25790.443359375,13567.455164447987,17.0378523144023,,,10761762262.6222,8.36387106895727,11.5552187914379,2.952,1.0,0.0,0.863345889171216
BWA,2007.0,,,27459.064453125,14245.65220598535,17.594780548144698,,,11652852050.8467,8.280147493310489,7.080998471726941,2.9210000000000003,1.0,0.0,0.9510463880233919
