code,year,gini_net_SWIID,infant_mortality,D10/D1,infant_mortality_OECD,OECD_dummy,homicide_rate
PYF,2009.0,,,,,,0.4
QAT,1990.0,,17.8,,,,
QAT,1991.0,,16.7,,,,
QAT,1992.0,,15.6,,,,
QAT,1993.0,,14.7,,,,
QAT,1994.0,,13.9,,,,
QAT,1995.0,,13.2,,,,
QAT,1996.0,,12.5,,,,
QAT,1997.0,,12.0,,,,
QAT,1998.0,,11.5,,,,0.9
QAT,1999.0,,11.1,,,,0.5
QAT,2000.0,,10.6,,,,0.2
QAT,2001.0,,10.2,,,,
QAT,2002.0,,9.8,,,,
QAT,2003.0,,9.5,,,,0.6
QAT,2004.0,,9.2,,,,0.8
QAT,2005.0,,8.9,,,,0.7
QAT,2006.0,,8.6,,,,0.2
QAT,2007.0,,8.4,,,,2.5
QAT,2008.0,,8.1,,,,0.9
QAT,2009.0,,7.9,,,,
QAT,2010.0,,7.7,,,,
QAT,2011.0,,7.5,,,,
QAT,2012.0,,7.3,,,,
QAT,2013.0,,7.2,,,,
QAT,2014.0,,7.0,,,,
QAT,2015.0,,6.8,,,,
REU,1977.0,,,,,,
ROU,1989.0,0.202505340576,,4.7070896608,,,
ROU,1990.0,0.210848140717,31.0,4.35433070868,,,
ROU,1991.0,0.23002790451,30.1,4.9824561403,,,
ROU,1992.0,0.235226898193,29.1,5.2463799438,,,
ROU,1993.0,0.247930412292,28.5,5.58104060739,,,
ROU,1994.0,0.26262720108,27.9,6.17605046549,,,
ROU,1995.0,0.281446075439,27.3,7.98651846207,,,3.3
ROU,1996.0,0.274088249207,26.7,7.68555772634,,,3.2
ROU,1997.0,0.279503078461,26.0,7.28891832593,,,3.1
ROU,1998.0,0.278458023071,25.0,7.19682250517,,,2.5
ROU,1999.0,0.270998916626,24.2,6.97509764431,,,2.5
ROU,2000.0,0.291072864532,23.2,7.67980152213,,,2.6
ROU,2001.0,0.277845115662,22.4,,,,2.7
ROU,2002.0,0.289446029663,21.6,8.07781899135,,,2.6
ROU,2003.0,0.275507583618,20.6,,,,2.5
ROU,2004.0,0.305529289246,19.5,,,,2.4
ROU,2005.0,0.308184204102,18.2,,,,2.1
ROU,2006.0,0.333360099792,16.7,,,,2.0
ROU,2007.0,0.35127155304,15.3,14.6842105095,,,1.9
ROU,2008.0,0.334803466797,14.0,12.6190481923,,,2.3
ROU,2009.0,0.337431640625,13.0,12.1904769259,,,2.0
ROU,2010.0,0.329365463257,12.1,10.1666661036,,,
ROU,2011.0,0.324577293396,11.5,10.8636359547,,,
ROU,2012.0,0.31671087265,10.9,,,,
ROU,2013.0,,10.5,,,,
ROU,2014.0,,10.1,,,,
ROU,2015.0,,9.7,,,,
RUS,1963.0,0.28787940979,,,,,
RUS,1964.0,0.28660161972,,,,,
RUS,1965.0,0.276191368103,,,,,
RUS,1966.0,0.265006942749,,,,,
RUS,1967.0,0.252809638977,,,,,
RUS,1968.0,0.242396383286,,,,,
RUS,1969.0,0.245300827026,,,,,
RUS,1970.0,0.246315116882,,,,,
RUS,1971.0,0.248758449554,,,,,
RUS,1972.0,0.243761205673,,,,,
RUS,1973.0,0.251736335754,,,,,
RUS,1974.0,0.252891693115,,,,,
RUS,1975.0,0.245801048279,,,,,
RUS,1976.0,0.247239322662,,,,,
RUS,1977.0,0.23213060379,,,,,
RUS,1978.0,0.231088294983,,,,,
RUS,1979.0,0.22664598465,,,,,
RUS,1980.0,0.235889778137,,,22.0,1.0,
RUS,1981.0,0.234226608276,,,21.5,1.0,
RUS,1982.0,0.233051300049,,,20.2,1.0,
RUS,1983.0,0.231499824524,,,19.9,1.0,
RUS,1984.0,0.234081554413,,,21.1,1.0,
RUS,1985.0,0.23743393898,,,20.8,1.0,
RUS,1986.0,0.23974404335,,,19.1,1.0,
RUS,1987.0,0.241746196747,,,19.4,1.0,
RUS,1988.0,0.240919160843,,4.69806763285,19.1,1.0,
RUS,1989.0,0.24608458519,,,18.1,1.0,
RUS,1990.0,0.256364965439,21.9,,17.6,1.0,
RUS,1991.0,0.306489677429,21.9,,18.1,1.0,
RUS,1992.0,0.343126029968,22.0,20.7856123542,18.4,1.0,
RUS,1993.0,0.339034881592,22.1,24.0975609756,20.3,1.0,
RUS,1994.0,0.40632194519,22.2,20.4150943396,18.6,1.0,
RUS,1995.0,0.452856445313,22.2,44.6508338506,18.2,1.0,
RUS,1996.0,0.415949783325,22.0,23.3726708075,17.5,1.0,
RUS,1997.0,0.416318664551,21.6,,17.3,1.0,
RUS,1998.0,0.401055679321,21.1,23.3192771084,16.4,1.0,
RUS,1999.0,0.404562721252,20.5,,17.1,1.0,
RUS,2000.0,0.406399879456,19.7,29.4425683578,15.2,1.0,
RUS,2001.0,0.400554275513,18.8,,14.6,1.0,
RUS,2002.0,0.409118881226,17.7,7.10591464319,13.2,1.0,
RUS,2003.0,0.399226112366,16.6,,12.3,1.0,
RUS,2004.0,0.403282394409,15.4,,11.5,1.0,18.9
RUS,2005.0,0.405018730164,14.4,,,,17.7
RUS,2006.0,0.405493469238,13.3,,10.2,1.0,15.5
RUS,2007.0,0.408196105957,12.4,,9.2,1.0,12.8
RUS,2008.0,0.425601081848,11.6,,8.4,1.0,11.6
RUS,2009.0,0.410144958496,10.9,,8.1,1.0,11.2
RUS,2010.0,0.405714073181,10.3,,7.5,1.0,10.2
RUS,2011.0,0.411592903137,9.8,,7.3,1.0,
RUS,2012.0,,9.3,,8.6,1.0,
RUS,2013.0,,8.9,,8.2,1.0,
RUS,2014.0,,8.5,,,,
RUS,2015.0,,8.2,,,,
RWA,1984.0,,,5.57369614512,,,
RWA,1985.0,0.235064964294,,,,,
RWA,1986.0,0.252815303802,,,,,
RWA,1987.0,0.270565643311,,,,,
RWA,1988.0,0.288315982819,,,,,
RWA,1989.0,0.306066322327,,,,,
RWA,1990.0,0.323816642761,93.2,,,,
RWA,1991.0,0.341567001343,96.3,,,,
RWA,1992.0,0.359317321777,101.3,,,,
RWA,1993.0,0.377067680359,109.0,,,,
RWA,1994.0,0.394818000793,132.3,,,,
RWA,1995.0,0.412568359375,129.6,,,,
RWA,1996.0,0.43031867981,120.3,,,,
RWA,1997.0,0.448069038391,121.7,,,,
RWA,1998.0,0.465819358826,121.4,,,,
RWA,1999.0,0.483569717407,115.2,,,,
RWA,2000.0,0.501320037842,109.2,,,,
RWA,2001.0,0.496807594299,102.3,,,,
RWA,2002.0,0.487806129456,94.1,,,,
RWA,2003.0,0.478804626465,86.0,,,,
RWA,2004.0,0.469803161621,77.7,,,,
RWA,2005.0,0.460801696777,70.2,,,,
RWA,2006.0,0.449476623535,63.1,,,,
RWA,2007.0,0.474538726807,56.8,,,,
RWA,2008.0,0.499600830078,51.5,,,,17.1
RWA,2009.0,0.52466293335,47.3,,,,
RWA,2010.0,0.549725036621,43.8,,,,
RWA,2011.0,0.473592185974,40.0,,,,
RWA,2012.0,,37.1,,,,
RWA,2013.0,,34.7,,,,
RWA,2014.0,,32.7,,,,
RWA,2015.0,,31.1,,,,
SAU,1990.0,,35.5,,,,
SAU,1991.0,,32.8,,,,
SAU,1992.0,,30.3,,,,
SAU,1993.0,,28.2,,,,
SAU,1994.0,,26.4,,,,
SAU,1995.0,,24.8,,,,
SAU,1996.0,,23.4,,,,
SAU,1997.0,,22.1,,,,
SAU,1998.0,,21.1,,,,
SAU,1999.0,,20.2,,,,0.9
SAU,2000.0,,19.4,,,,0.9
SAU,2001.0,,18.7,,,,1.1
SAU,2002.0,,18.2,,,,1.3
SAU,2003.0,,17.6,,,,1.1
SAU,2004.0,,17.2,,,,1.3
SAU,2005.0,,16.8,,,,1.2
SAU,2006.0,,16.4,,,,1.0
SAU,2007.0,,16.0,,,,1.0
SAU,2008.0,,15.5,,,,
SAU,2009.0,,15.1,,,,
SAU,2010.0,,14.7,,,,
SAU,2011.0,,14.2,,,,
SAU,2012.0,,13.8,,,,
SAU,2013.0,,13.3,,,,
SAU,2014.0,,12.9,,,,
SAU,2015.0,,12.5,,,,
SDN,1963.0,,,17.3684210526,,,
SDN,1968.0,0.437292175293,,15.867695959,,,
SDN,1969.0,0.379452095032,,,,,
SDN,1990.0,,79.9,,,,
SDN,1991.0,,78.9,,,,
SDN,1992.0,,77.9,,,,
SDN,1993.0,,76.9,,,,
SDN,1994.0,,75.8,,,,
SDN,1995.0,,74.7,,,,
SDN,1996.0,,73.6,,,,
SDN,1997.0,,72.3,,,,
SDN,1998.0,,70.9,,,,
SDN,1999.0,,69.4,,,,
SDN,2000.0,,67.8,,,,
SDN,2001.0,,66.2,,,,
SDN,2002.0,,64.6,,,,
SDN,2003.0,,63.0,,,,
SDN,2004.0,,61.4,,,,
SDN,2005.0,,59.9,,,,
SDN,2006.0,,58.5,,,,
SDN,2007.0,,57.1,,,,
SDN,2008.0,,55.8,,,,24.2
SDN,2009.0,0.37429725647,54.5,,,,
SDN,2010.0,,53.3,,,,
SDN,2011.0,,52.2,,,,
SDN,2012.0,,51.1,,,,
SDN,2013.0,,49.9,,,,
SDN,2014.0,,48.8,,,,
SDN,2015.0,,47.6,,,,
SEN,1960.0,0.484774398804,,39.8333333333,,,
SEN,1970.0,,,,,,
SEN,1971.0,,,,,,
SEN,1990.0,,70.3,,,,
SEN,1991.0,0.552135124207,69.7,87.4883383225,,,
SEN,1992.0,0.503080291748,69.6,,,,
SEN,1993.0,0.454025497437,69.9,,,,
SEN,1994.0,0.404970664978,70.3,12.7938931298,,,
SEN,1995.0,0.431733169556,70.8,,,,
SEN,1996.0,0.426951065063,71.2,,,,
SEN,1997.0,0.422168922424,71.2,,,,
SEN,1998.0,0.417386817932,70.9,,,,
SEN,1999.0,0.41260471344,70.0,,,,
SEN,2000.0,0.407822570801,68.5,,,,
SEN,2001.0,0.403040466309,66.4,12.3177699851,,,
SEN,2002.0,0.369293022156,63.9,,,,
SEN,2003.0,0.375866012573,61.3,,,,
SEN,2004.0,0.382439002991,58.8,,,,
SEN,2005.0,0.389011993408,56.3,,,,
SEN,2006.0,0.388966712952,54.0,,,,
SEN,2007.0,0.388921470642,51.9,,,,
SEN,2008.0,0.388876190186,50.0,,,,8.7
SEN,2009.0,0.388830909729,48.3,,,,
SEN,2010.0,0.388785667419,46.7,,,,
SEN,2011.0,0.388740386963,45.3,12.5403225806,,,
SEN,2012.0,,44.1,,,,
SEN,2013.0,,43.1,,,,
SEN,2014.0,,42.3,,,,
SEN,2015.0,,41.7,,,,
SGP,1960.0,0.368556289673,,,,,
SGP,1961.0,0.365236778259,,,,,
SGP,1962.0,0.384503669739,,,,,
SGP,1963.0,0.389158325195,,,,,
SGP,1964.0,0.401232337952,,,,,
SGP,1965.0,0.401036834717,,,,,
SGP,1966.0,0.379222488403,,,,,
SGP,1967.0,0.391196250916,,,,,
SGP,1968.0,0.380091323853,,,,,
SGP,1969.0,0.383220558167,,,,,
SGP,1970.0,0.372200584412,,,,,
SGP,1971.0,0.373842315674,,,,,
SGP,1972.0,0.352847633362,,,,,
SGP,1973.0,0.374815483093,,,,,
SGP,1974.0,0.392803344727,,,,,
SGP,1975.0,0.38131816864,,,,,
SGP,1976.0,0.380179100037,,,,,
SGP,1977.0,0.371480751038,,,,,
SGP,1978.0,0.356024131775,,,,,
SGP,1979.0,0.351664237976,,,,,
SGP,1980.0,0.361759300232,,,,,
SGP,1981.0,0.374291954041,,,,,
SGP,1982.0,0.384567985535,,,,,
SGP,1983.0,0.413800697327,,,,,
SGP,1984.0,0.382244758606,,,,,
SGP,1985.0,0.405910415649,,,,,
SGP,1986.0,0.353068618774,,,,,
SGP,1987.0,0.374718971252,,,,,
SGP,1988.0,0.396003837585,,,,,
SGP,1989.0,0.410829963684,,,,,
SGP,1990.0,0.388475227356,6.2,,,,
SGP,1991.0,0.361672897339,5.5,,,,
SGP,1992.0,0.396693878174,5.0,,,,
SGP,1993.0,0.370520401001,4.6,,,,
SGP,1994.0,0.35575504303,4.3,,,,
SGP,1995.0,0.385215034485,4.1,,,,1.5
SGP,1996.0,0.388088569641,3.9,,,,0.9
SGP,1997.0,0.388957901001,3.8,,,,1.1
SGP,1998.0,0.386117515564,3.6,,,,1.0
SGP,1999.0,0.399416427612,3.4,,,,1.0
SGP,2000.0,0.396062011719,3.1,,,,0.9
SGP,2001.0,0.399957008362,2.9,,,,0.8
SGP,2002.0,0.399439163208,2.6,,,,0.5
SGP,2003.0,0.398273239136,2.5,,,,0.6
SGP,2004.0,0.404295387268,2.3,,,,0.5
SGP,2005.0,0.411553688049,2.3,,,,0.5
SGP,2006.0,0.417530899048,2.3,,,,0.4
SGP,2007.0,0.412347068787,2.3,,,,0.4
SGP,2008.0,0.399691085815,2.2,17.1322373119,,,0.4
SGP,2009.0,0.423835258484,2.2,16.8324761209,,,0.5
SGP,2010.0,0.411032333374,2.2,16.3273213095,,,0.4
SGP,2011.0,0.403839530945,2.2,17.6261859586,,,0.3
SGP,2012.0,0.401262283325,2.2,18.4787104628,,,
SGP,2013.0,0.393595581055,2.2,,,,
SGP,2014.0,,2.2,,,,
SGP,2015.0,,2.1,,,,
SLB,1990.0,,32.2,,,,
SLB,1991.0,,31.6,,,,
SLB,1992.0,,30.9,,,,
SLB,1993.0,,30.3,,,,
SLB,1994.0,,29.7,,,,
SLB,1995.0,,29.1,,,,
SLB,1996.0,,28.7,,,,
SLB,1997.0,,28.3,,,,
SLB,1998.0,,27.9,,,,
SLB,1999.0,,27.6,,,,
SLB,2000.0,,27.4,,,,
SLB,2001.0,,27.2,,,,
SLB,2002.0,,27.2,,,,
SLB,2003.0,,27.2,,,,
SLB,2004.0,,27.3,,,,4.4
SLB,2005.0,,27.5,,,,5.5
SLB,2006.0,,27.6,,,,4.8
SLB,2007.0,,27.6,,,,5.2
SLB,2008.0,,27.3,,,,3.7
SLB,2009.0,,27.0,,,,
SLB,2010.0,,26.6,,,,
SLB,2011.0,,26.1,,,,
SLB,2012.0,,25.5,,,,
SLB,2013.0,,24.9,,,,
SLB,2014.0,,24.2,,,,
SLB,2015.0,,23.6,,,,
SLE,1967.0,,,,,,
SLE,1968.0,0.450329551697,,inf,,,
SLE,1976.0,,,,,,
SLE,1989.0,0.625525894165,,87.1,,,
SLE,1990.0,0.612535629272,156.5,,,,
SLE,1991.0,0.599545326233,156.1,,,,
SLE,1992.0,0.58655506134,155.7,,,,
SLE,1993.0,0.573564796448,155.2,,,,
SLE,1994.0,0.560574531555,154.5,,,,
SLE,1995.0,0.547584228516,153.4,,,,
SLE,1996.0,0.534593963623,152.0,,,,
SLE,1997.0,0.52160369873,150.1,,,,
SLE,1998.0,0.508613395691,148.1,,,,
SLE,1999.0,0.495623130798,145.8,,,,
SLE,2000.0,0.482632865906,143.3,,,,
SLE,2001.0,0.469642601013,140.5,,,,
SLE,2002.0,0.456652297974,137.7,,,,
SLE,2003.0,0.443662033081,134.6,,,,
SLE,2004.0,0.474884986877,131.4,,,,
SLE,2005.0,0.43921585083,128.1,,,,
SLE,2006.0,0.421272621155,124.5,,,,
SLE,2007.0,0.403329391479,120.5,,,,
SLE,2008.0,0.385386123657,116.2,,,,14.9
SLE,2009.0,0.367442893982,111.7,,,,
SLE,2010.0,0.349499664307,107.0,,,,
SLE,2011.0,0.331556434631,102.3,,,,
SLE,2012.0,,97.9,,,,
SLE,2013.0,,93.8,,,,
SLE,2014.0,,90.2,,,,
SLE,2015.0,,87.1,,,,
SLV,1961.0,,,19.7951860231,,,
SLV,1965.0,,,,,,
SLV,1966.0,,,37.5454545455,,,
SLV,1969.0,,,30.0,,,
SLV,1977.0,0.465648727417,,,,,
SLV,1989.0,0.397398681641,,,,,
SLV,1990.0,0.412420578003,45.9,22.4,,,
SLV,1991.0,0.427442512512,43.8,38.4636367451,,,
SLV,1992.0,0.442464408875,41.7,,,,
SLV,1993.0,0.457486343384,39.7,,,,
SLV,1994.0,0.472508239746,37.6,39.948384379,,,
SLV,1995.0,0.475384101868,35.6,35.3076390229,,,139.1
SLV,1996.0,0.480682525635,33.7,38.7723787744,,,117.3
SLV,1997.0,0.485980987549,31.8,48.0897916632,,,112.6
SLV,1998.0,0.494323005676,30.0,66.1880931104,,,95.0
SLV,1999.0,0.501159973145,28.4,53.8040439373,,,65.0
SLV,2000.0,0.489850921631,26.8,50.8768246123,,,59.8
SLV,2001.0,0.478541870117,25.5,47.2499983435,,,60.2
SLV,2002.0,0.467232818604,24.2,52.8571437557,,,47.3
SLV,2003.0,0.448699073792,23.1,39.5555549061,,,55.9
SLV,2004.0,0.430165328979,22.0,34.4000015259,,,64.6
SLV,2005.0,0.426213417053,20.9,35.7000007629,,,62.4
SLV,2006.0,0.415586051941,20.0,19.1666671746,,,64.7
SLV,2007.0,0.41889125824,19.2,23.0666656494,,,57.3
SLV,2008.0,0.410376625061,18.4,19.0555556367,,,51.9
SLV,2009.0,0.416334838867,17.7,29.5833321574,,,70.6
SLV,2010.0,0.399783706665,17.1,23.2857135916,,,64.7
SLV,2011.0,0.396968765259,16.5,,,,69.2
SLV,2012.0,0.38310005188,16.0,,,,
SLV,2013.0,,15.4,,,,
SLV,2014.0,,14.9,,,,
SLV,2015.0,,14.4,,,,
SMR,1990.0,,9.7,,,,
SMR,1991.0,,9.1,,,,
SMR,1992.0,,8.5,,,,
SMR,1993.0,,7.9,,,,
SMR,1994.0,,7.4,,,,
SMR,1995.0,,6.9,,,,
SMR,1996.0,,6.4,,,,
SMR,1997.0,,6.0,,,,
SMR,1998.0,,5.6,,,,
SMR,1999.0,,5.3,,,,
SMR,2000.0,,4.9,,,,
SMR,2001.0,,4.6,,,,
SMR,2002.0,,4.3,,,,
SMR,2003.0,,4.1,,,,
SMR,2004.0,,3.9,,,,
SMR,2005.0,,3.7,,,,
SMR,2006.0,,3.6,,,,
SMR,2007.0,,3.4,,,,
SMR,2008.0,,3.3,,,,
SMR,2009.0,,3.2,,,,
SMR,2010.0,,3.1,,,,
SMR,2011.0,,3.0,,,,
SMR,2012.0,,2.9,,,,
SMR,2013.0,,2.8,,,,
SMR,2014.0,,2.7,,,,
SMR,2015.0,,2.6,,,,
SOM,1990.0,,108.4,,,,
SOM,1991.0,,106.8,,,,
SOM,1992.0,,105.8,,,,
SOM,1993.0,,105.4,,,,
SOM,1994.0,,105.3,,,,
SOM,1995.0,,105.3,,,,
SOM,1996.0,,105.3,,,,
SOM,1997.0,,105.3,,,,
SOM,1998.0,,105.3,,,,
SOM,1999.0,,105.3,,,,
SOM,2000.0,,105.3,,,,
SOM,2001.0,0.315350246429,105.3,,,,
SOM,2002.0,0.31304315567,105.3,23.7333333333,,,
SOM,2003.0,0.305117893219,105.3,,,,
SOM,2004.0,0.297192630768,105.3,,,,
SOM,2005.0,0.319034023285,105.3,,,,
SOM,2006.0,0.302943325043,104.9,,,,
SOM,2007.0,,103.9,,,,
SOM,2008.0,,102.2,,,,1.5
SOM,2009.0,,100.0,,,,
SOM,2010.0,,97.8,,,,
SOM,2011.0,,95.1,,,,
SOM,2012.0,,92.6,,,,
SOM,2013.0,,90.1,,,,
SOM,2014.0,,87.4,,,,
SOM,2015.0,,85.0,,,,
SRB,1990.0,,24.5,,,,
SRB,1991.0,,22.3,,,,
SRB,1992.0,,20.9,,,,
SRB,1993.0,,19.9,,,,
SRB,1994.0,,18.8,,,,
SRB,1995.0,,17.0,,,,
SRB,1996.0,,15.1,,,,
SRB,1997.0,,13.3,,,,
SRB,1998.0,,12.0,,,,
SRB,1999.0,,11.4,,,,
SRB,2000.0,,10.9,,,,2.2
SRB,2001.0,,10.6,,,,2.4
SRB,2002.0,0.319773654938,10.1,,,,2.0
SRB,2003.0,0.318606109619,9.2,,,,1.8
SRB,2004.0,0.316632614136,8.3,,,,1.7
SRB,2005.0,0.323220100403,7.7,,,,1.5
SRB,2006.0,0.309689769745,7.3,,,,1.6
SRB,2007.0,0.300428161621,7.1,,,,1.7
SRB,2008.0,0.289455432892,7.0,,,,1.4
SRB,2009.0,0.286629905701,6.8,,,,1.5
SRB,2010.0,0.303861656189,6.6,,,,1.2
SRB,2011.0,,6.4,,,,
SRB,2012.0,,6.2,,,,
SRB,2013.0,,6.0,,,,
SRB,2014.0,,6.0,,,,
SRB,2015.0,,5.9,,,,
SSD,1990.0,,149.7,,,,
SSD,1991.0,,146.7,,,,
SSD,1992.0,,143.3,,,,
SSD,1993.0,,139.8,,,,
SSD,1994.0,,136.1,,,,
SSD,1995.0,,132.0,,,,
SSD,1996.0,,127.9,,,,
SSD,1997.0,,123.8,,,,
SSD,1998.0,,119.2,,,,
SSD,1999.0,,114.4,,,,
SSD,2000.0,,109.5,,,,
SSD,2001.0,,104.5,,,,
SSD,2002.0,,99.7,,,,
SSD,2003.0,,95.0,,,,
SSD,2004.0,,90.6,,,,
SSD,2005.0,,86.4,,,,
SSD,2006.0,,82.4,,,,
SSD,2007.0,,78.9,,,,
SSD,2008.0,,75.7,,,,
SSD,2009.0,,73.1,,,,
SSD,2010.0,,70.6,,,,
SSD,2011.0,,68.3,,,,
SSD,2012.0,,66.1,,,,
SSD,2013.0,,64.0,,,,
SSD,2014.0,,62.0,,,,
SSD,2015.0,,60.3,,,,
STP,1990.0,,70.5,,,,
STP,1991.0,,70.8,,,,
STP,1992.0,,70.7,,,,
STP,1993.0,,70.2,,,,
STP,1994.0,,69.4,,,,
STP,1995.0,,68.1,,,,
STP,1996.0,,66.6,,,,
STP,1997.0,,64.8,,,,
STP,1998.0,,62.8,,,,
STP,1999.0,,60.7,,,,
STP,2000.0,0.543767242432,58.5,,,,
STP,2001.0,,56.2,,,,
STP,2002.0,,54.0,,,,
STP,2003.0,,51.8,,,,
STP,2004.0,,49.6,,,,
STP,2005.0,,47.5,,,,
STP,2006.0,,45.6,,,,
STP,2007.0,,43.9,,,,
STP,2008.0,,42.4,,,,1.9
STP,2009.0,,41.0,,,,
STP,2010.0,,39.8,,,,
STP,2011.0,,38.7,,,,
STP,2012.0,,37.5,,,,
STP,2013.0,,36.6,,,,
STP,2014.0,,35.5,,,,
STP,2015.0,,34.6,,,,
SUR,1962.0,0.281030426025,,,,,
SUR,1990.0,,40.7,,,,
SUR,1991.0,,39.7,,,,
SUR,1992.0,,38.6,,,,
SUR,1993.0,,37.5,,,,
SUR,1994.0,,36.5,,,,
SUR,1995.0,,35.4,,,,
SUR,1996.0,,34.3,,,,
SUR,1997.0,,33.3,,,,
SUR,1998.0,,32.2,,,,
SUR,1999.0,0.532028427124,31.2,65.5000009331,,,
SUR,2000.0,0.516805305481,30.2,,,,4.6
SUR,2001.0,0.501582183838,29.2,,,,16.7
SUR,2002.0,,28.2,,,,11.9
SUR,2003.0,,27.4,,,,12.3
SUR,2004.0,,26.6,,,,9.3
SUR,2005.0,,25.8,,,,13.8
SUR,2006.0,,25.0,,,,12.3
SUR,2007.0,,24.3,,,,8.8
SUR,2008.0,,23.5,,,,8.3
SUR,2009.0,,22.7,,,,4.6
SUR,2010.0,,22.1,,,,
SUR,2011.0,,21.4,,,,
SUR,2012.0,,20.8,,,,
SUR,2013.0,,20.1,,,,
SUR,2014.0,,19.5,,,,
SUR,2015.0,,19.0,,,,
SVK,1958.0,,,,,,
SVK,1960.0,,,,28.6,1.0,
SVK,1961.0,,,,27.8,1.0,
SVK,1962.0,,,,25.5,1.0,
SVK,1963.0,,,,26.2,1.0,
SVK,1964.0,,,,25.6,1.0,
SVK,1965.0,,,,28.5,1.0,
SVK,1966.0,,,,27.0,1.0,
SVK,1967.0,,,,25.3,1.0,
SVK,1968.0,,,,23.2,1.0,
SVK,1969.0,,,,25.5,1.0,
SVK,1970.0,,,,25.7,1.0,
SVK,1971.0,,,,24.4,1.0,
SVK,1972.0,,,,25.4,1.0,
SVK,1973.0,,,,24.9,1.0,
SVK,1974.0,,,,22.8,1.0,
SVK,1975.0,,,,23.7,1.0,
SVK,1976.0,,,,24.5,1.0,
SVK,1977.0,,,,21.5,1.0,
SVK,1978.0,,,,21.8,1.0,
SVK,1979.0,,,,20.9,1.0,
SVK,1980.0,,,,20.9,1.0,
SVK,1981.0,,,,19.2,1.0,
SVK,1982.0,,,,17.9,1.0,
SVK,1983.0,,,,17.5,1.0,
SVK,1984.0,,,,17.2,1.0,
SVK,1985.0,,,,16.3,1.0,
SVK,1986.0,,,,15.0,1.0,
SVK,1987.0,0.193344039917,,,14.2,1.0,
SVK,1988.0,0.18327249527,,3.36891385768,13.3,1.0,
SVK,1989.0,0.163397121429,,,13.5,1.0,
SVK,1990.0,0.176226921082,15.6,,12.0,1.0,
SVK,1991.0,0.197466564178,15.0,,13.2,1.0,
SVK,1992.0,0.188122940063,14.3,3.71431427429,12.6,1.0,
SVK,1993.0,0.18906791687,13.7,3.61611672533,10.6,1.0,
SVK,1994.0,0.211542549133,13.1,,11.2,1.0,
SVK,1995.0,0.22323381424,12.6,,11.0,1.0,2.4
SVK,1996.0,0.249062175751,12.0,6.07942749753,10.2,1.0,2.5
SVK,1997.0,0.243068161011,11.6,4.40215455714,8.7,1.0,2.6
SVK,1998.0,0.260916252136,11.0,4.85884206268,8.8,1.0,2.4
SVK,1999.0,0.252747192383,10.6,4.47147040218,8.3,1.0,2.6
SVK,2000.0,0.263914356232,10.2,4.6275870084,8.6,1.0,2.6
SVK,2001.0,0.273754291534,9.8,5.30953847071,6.2,1.0,2.4
SVK,2002.0,0.281383018494,9.5,5.16636030468,7.6,1.0,2.6
SVK,2003.0,0.280069408417,9.1,5.07177425907,7.9,1.0,2.7
SVK,2004.0,0.262046394348,8.8,,6.8,1.0,2.3
SVK,2005.0,0.264500083923,8.4,6.32352923433,7.2,1.0,2.0
SVK,2006.0,0.254749717712,8.2,6.62162153626,6.6,1.0,1.6
SVK,2007.0,0.246601696014,7.8,5.22499990463,6.1,1.0,1.6
SVK,2008.0,0.257779884338,7.6,5.0,5.9,1.0,1.7
SVK,2009.0,0.257124633789,7.3,5.62162134296,5.7,1.0,1.5
SVK,2010.0,0.260971622467,7.0,6.05714307511,5.7,1.0,
SVK,2011.0,0.255648899078,6.8,6.0,4.9,1.0,
SVK,2012.0,0.249660110474,6.5,,5.8,1.0,
SVK,2013.0,0.246627902985,6.3,,5.5,1.0,
SVK,2014.0,,6.1,,,,
SVK,2015.0,,5.8,,,,
SVN,1960.0,,,,35.1,1.0,
SVN,1961.0,,,,29.4,1.0,
SVN,1962.0,,,,30.0,1.0,
SVN,1963.0,,,,29.6,1.0,
SVN,1964.0,,,,28.1,1.0,
SVN,1965.0,,,,29.6,1.0,
SVN,1966.0,,,,26.0,1.0,
SVN,1967.0,,,,26.7,1.0,
SVN,1968.0,,,,27.1,1.0,
SVN,1969.0,,,,25.4,1.0,
SVN,1970.0,,,,24.5,1.0,
SVN,1971.0,,,,25.5,1.0,
SVN,1972.0,,,,21.0,1.0,
SVN,1973.0,,,,21.2,1.0,
SVN,1974.0,,,,19.0,1.0,
SVN,1975.0,,,,17.3,1.0,
SVN,1976.0,,,,19.4,1.0,
SVN,1977.0,,,,17.6,1.0,
SVN,1978.0,,,,16.6,1.0,
SVN,1979.0,,,,15.4,1.0,
SVN,1980.0,,,,15.3,1.0,
SVN,1981.0,,,,13.1,1.0,
SVN,1982.0,,,,14.0,1.0,
SVN,1983.0,,,,13.9,1.0,
SVN,1984.0,,,,13.9,1.0,
SVN,1985.0,,,,13.0,1.0,
SVN,1986.0,,,,11.9,1.0,
SVN,1987.0,0.170582752228,,4.40659340659,11.1,1.0,
SVN,1988.0,0.174444274902,,,10.0,1.0,
SVN,1989.0,0.165286922455,,,8.1,1.0,
SVN,1990.0,0.172577648163,8.8,,8.4,1.0,
SVN,1991.0,0.226773719788,8.2,,8.2,1.0,
SVN,1992.0,0.224056625366,7.7,,8.9,1.0,
SVN,1993.0,0.209699935913,7.1,4.87557603687,6.8,1.0,
SVN,1994.0,0.214034290314,6.6,4.09769463255,6.5,1.0,
